product,signal,family,strategy,median_cagr,worst_cagr,median_sharpe,worst_sharpe,median_calmar,worst_maxdd,median_exposure,total_trades,windows,robust_score
USD,SMH,MA_REGIME,MA20_EXIT160,0.43647292355816913,0.23527290589137162,0.9071541918929171,0.680979400104346,0.5880826232483547,-0.7421966001090994,0.8028830148586825,457.0,4,1.783118118113044
USD,SOXX,MA_REGIME,MA90_EXIT250,0.4365759454859748,0.2482421409947868,0.9098066691227427,0.7091320971299504,0.5716784937622326,-0.7636739010643135,0.7792782677137707,318.0,4,1.7828892576648563
USD,SOXX,MA_REGIME,MA20_EXIT200,0.45530568273712646,0.1875549352831054,0.9274398849781609,0.6006169458277116,0.6031451210169534,-0.7548857926089875,0.7974986093728271,528.0,4,1.7745167100935948
USD,SMH,BREAKOUT_RSI,B20_RSI90,0.38745336485647663,0.11181420469091452,0.9297110865669632,0.4711928715767276,0.6629899702681349,-0.7080421145150393,0.424519364483382,682.0,4,1.7664063770747371
USD,SMH,MA_REGIME,MA50_EXIT100,0.40362843074637567,0.20314234495014882,0.885696249747951,0.637595007681287,0.6172624802283271,-0.6539008018065063,0.7422759493769653,308.0,4,1.7639286543716743
USD,SMH,MA_REGIME,MA90_EXIT100,0.4164810045956092,0.21692642169678544,0.8971904128710397,0.6639481295377082,0.5902133810586272,-0.7056448023062345,0.7463516407905981,226.0,4,1.7618540371624867
USD,SOXX,MA_REGIME,MA40_EXIT150,0.3993747804205072,0.22756470720440536,0.8806411605232951,0.6795063462810754,0.592281617511964,-0.6742987940402185,0.7463365665415103,427.0,4,1.7565817182077306
USD,SMH,MA_REGIME,MA20_EXIT150,0.4344630652137129,0.2099379747897836,0.9032392130851616,0.6384643512539833,0.579260230453404,-0.7500308883170627,0.7991074302075423,451.0,4,1.7470845187469533
USD,SOXX,MA_REGIME,MA20_EXIT160,0.422624124006474,0.21311822233757893,0.9002286018589276,0.6474591430820816,0.5735161995263549,-0.7369000637741412,0.7720414406897511,529.0,4,1.7421686983245925
USD,SMH,MHT,MHT4_2,0.4017127105517465,0.20935832353396933,0.8820913017097618,0.6501703189042305,0.5859560457893156,-0.6855679934330521,0.7433647820179687,191.0,4,1.7352690889921196
USD,SOXX,MA_REGIME,MA50_EXIT160,0.37410038309502935,0.2329302338138839,0.849092538216589,0.6897443675578493,0.5919317023896926,-0.6319992350211106,0.7452631761924629,381.0,4,1.7299254494026859
USD,SMH,PULLBACK_RECLAIM,RSI10_R20_H10,0.2067290262402217,0.07881673829809377,0.9960704665561604,0.5084418118555413,0.5646830856436642,-0.44139587979168404,0.1350501899924315,119.0,4,1.7272723743127567
USD,SOXX,MA_REGIME,MA40_EXIT100,0.37404302407701107,0.21659118763043717,0.8560081337449659,0.6648777517307551,0.5890598154393125,-0.634983093861283,0.716435909470171,392.0,4,1.7195829809321856
USD,SMH,BREAKOUT_RSI,B63_RSI95,0.3565280720898678,0.16030528751345563,0.8683612917808623,0.5743221688868108,0.6220442845137295,-0.610533446811438,0.45436135447086634,421.0,4,1.7141387622730222
USD,SOXX,PULLBACK_RECLAIM,RSI15_R10_H10,0.29301457364388117,0.15800307705801142,0.854703428541967,0.6455211163256923,0.6187310699996819,-0.5469980746262735,0.2807052728203778,252.0,4,1.7138163161520779
USD,SOXX,MA_REGIME,MA63_EXIT100,0.3794853360540935,0.1991521465665198,0.8679078015780907,0.6349952636676022,0.5728318135638625,-0.6624725217217471,0.7060105513836741,288.0,4,1.6990645043421135
USD,SOXX,MA_REGIME,MA50_EXIT150,0.3706690273194694,0.23088021776193335,0.8451443562982504,0.6871411562527163,0.5666804651735764,-0.6541058852380452,0.7396919760812126,385.0,4,1.6990502194159725
USD,SMH,MHT,MHT6_1,0.3921890527502637,0.17961252469374078,0.8709375268169718,0.6046992013164372,0.5858718112936356,-0.6694110301778982,0.6691021825947305,76.0,4,1.697790400786587
USD,SMH,MHT,MHT4_1,0.39450161218347135,0.22177212582492634,0.8640976809862264,0.6646913012141323,0.5466089654938955,-0.7217254693709871,0.7732271867563569,125.0,4,1.6877655346961182
USD,SOXX,MA_REGIME,MA30_EXIT200,0.4088401007059478,0.22185941412714882,0.8701118312233272,0.6625580710829656,0.5194094406284007,-0.787124893631733,0.7883530628563482,472.0,4,1.666090496686044
