strategy,family,asset_count,median_asset_score,median_cagr,median_sharpe,median_calmar,median_late_cagr,median_stress_cagr,worst_maxdd,worst_late_cagr,median_trades,median_exposure,robust_score,actual_asset_count,actual_median_cagr,actual_median_sharpe,actual_median_calmar,actual_positive_share,actual_score,final_score,universe,leverage
BRK126_F200_XMA20,breakout,3,0.36094890510948907,0.0072701235427232724,0.14349395301929235,0.01699627693689848,0.03312031160756668,-0.01899960270138845,-0.6097505319022822,0.02985442303425856,118.0,0.2791745385845081,0.3568345323741008,3,0.02382704200586061,0.24341974106413092,0.07973763787808359,1.0,0.5033132530120481,0.3861302765016903,index,2
MA_5_20,ma_crossover,3,0.29022556390977444,0.027904118486820506,0.2367267772283328,0.03548870334672326,0.19864634031659456,-0.02321514742226627,-0.9584110295358572,0.0866837809396408,206.0,0.6111030373492224,0.302158273381295,3,0.07681458097483351,0.3895926261019912,0.10696510820748335,1.0,0.6813253012048192,0.37799167894599983,index,2
DD50_5_REC5_T10,drawdown_reclaim,2,0.43413895647472295,0.008995791486655358,0.11155661985845833,0.02322704653468157,-0.009987188662179847,-0.022939821584994302,-0.4416949234613351,-0.030744198938801537,196.0,0.055090769277661183,0.39640287769784177,3,0.0024549902595674133,0.07487135837802222,0.005623577851892032,0.6666666666666666,0.2615461847389558,0.3694315391060646,index,2
PRICE_SMA20_H3,price_hysteresis,3,0.26541353383458643,0.02067497059294121,0.20484467330653697,0.028511011977228762,0.17593989140899402,-0.006948654478514893,-0.9655078283045335,0.08869499190093433,90.0,0.6101128955318811,0.3197841726618705,3,0.03665120533909638,0.28769883741014435,0.06282510846022267,1.0,0.5256024096385542,0.3609478200572072,index,2
BRK50_F200_XMA20,breakout,3,0.3087591240875912,0.002109095141803685,0.14802481480215035,0.003135649064999505,0.07199498671927951,-0.02596585745987834,-0.7237947558768524,0.042139763820241205,142.0,0.33352710361866006,0.30071942446043165,3,0.03406513104515896,0.31677052805335937,0.10819383539329863,1.0,0.5795180722891566,0.35647915402617664,index,2
RSI2_10_REC3_XR70_T5,pullback_reclaim,3,0.4885185185185185,0.01759700083879223,0.24272160348687616,0.043916956165065545,-0.04731372703614434,-0.017351144755853642,-0.6862343264139323,-0.06220197350313161,211.0,0.07164656299956401,0.36366906474820143,3,0.004980558235931243,0.10435843780869063,0.00857005210748032,0.6666666666666666,0.29257028112449796,0.34944930802346075,index,2
RSI2_5_REC5_XR70_T5,pullback_reclaim,2,0.39061125034809246,0.008392489463646458,0.1415544326813473,0.021166212180770586,-0.01250987863386549,-0.007978883631811096,-0.42123618447968825,-0.03347318305816216,117.5,0.03188056632707349,0.38920863309352516,3,-0.005964284033665446,-0.05048104653279635,-0.014008163075981486,0.3333333333333333,0.17821285140562249,0.3470094767559446,index,2
RSI2_5_REC5_XR70_T10,pullback_reclaim,3,0.35751879699248124,0.006873422468720358,0.12713434744650068,0.026496995195105878,-0.01935502338099937,-0.00940958369887157,-0.42354800638769796,-0.03864632785117894,102.0,0.03418667514708221,0.3485611510791367,3,0.007257249417783385,0.1337792158005127,0.02226810884233179,0.6666666666666666,0.3359437751004016,0.3460376758833897,index,2
DD50_5_REC5_T20,drawdown_reclaim,2,0.42284266017842664,0.007242844168414697,0.0967593609485977,0.019884672561642374,-0.009987188662179847,-0.024663545627732264,-0.4590148096000064,-0.030744198938801537,196.0,0.05552675241964636,0.37589928057553956,3,-0.00115122503937104,0.07487135837802222,-0.002057088719056069,0.3333333333333333,0.21194779116465864,0.3431089826933634,index,2
DD50_5_REC5_T40,drawdown_reclaim,2,0.42284266017842664,0.007242844168414697,0.0967593609485977,0.019884672561642374,-0.009987188662179847,-0.024663545627732264,-0.4590148096000064,-0.030744198938801537,196.0,0.05552675241964636,0.37589928057553956,3,-0.00115122503937104,0.07487135837802222,-0.002057088719056069,0.3333333333333333,0.21194779116465864,0.3431089826933634,index,2
PRICE_SMA20_H0,price_hysteresis,3,0.37592592592592594,0.022709819571995027,0.26551065639396587,0.028142941716184172,0.14200409392849878,-0.057054941277904336,-0.86391443292043,0.049536999154544015,396.0,0.6158988519110594,0.2974820143884892,3,0.03421399699091121,0.26340968675110454,0.05768503003480947,1.0,0.5123493975903615,0.34045549102886363,index,2
RSI2_5_REC10_XR90_T10,pullback_reclaim,3,0.3291970802919708,-0.0020860422667577927,0.04157978871209225,-0.003955524631843042,0.00586813680931586,-0.009927454907037725,-0.5273743588813957,-0.02264134730812295,58.0,0.03836651649469554,0.34568345323741007,3,0.005864028840734559,0.10994109255638866,0.0107173625894195,0.6666666666666666,0.30461847389558233,0.3374704573690445,index,2
RSI2_15_REC5_XR90_T5,pullback_reclaim,3,0.33592592592592596,0.007995261677163024,0.13470185651002756,0.01419575413831257,0.0008712976489693158,-0.03596269781080852,-0.5925985408465566,-0.027981881247105767,272.0,0.1525940996948118,0.2802158273381295,3,0.021710955591344394,0.216560271213706,0.04853091562845684,1.0,0.475,0.31917266187050364,index,2
RSI2_10_REC3_XR90_T10,pullback_reclaim,3,0.3532846715328467,0.00573348541887464,0.1366837395940607,0.008787743533671887,-0.006430554826714396,-0.02482087574562708,-0.6524411411081485,-0.024818428746054222,182.0,0.17715448335997674,0.2823741007194245,3,0.015131190369580105,0.17944591240043956,0.028534471188563656,1.0,0.43283132530120483,0.31246554563578055,index,2
RSI2_15_REC10_XR70_T20,pullback_reclaim,3,0.36333333333333334,0.005183315112464948,0.10528272341348886,0.013604462724103728,-0.006611219206772101,-0.026984386534071536,-0.4987141115898227,-0.010809192878680096,207.0,0.07513442813544544,0.31546762589928057,3,0.0038578498486330215,0.09659507155580514,0.00975452415849913,0.6666666666666666,0.2859437751004016,0.30956285573950476,index,2
RSI2_10_REC10_XR90_T10,pullback_reclaim,3,0.29074074074074074,0.0011930531347388307,0.09310954160860135,0.0018007091037721625,0.01381277982188256,-0.019842911957278497,-0.662546289258825,-0.018277463681050876,121.0,0.09068449353291673,0.2751798561151079,3,0.006390865239280563,0.11472486232713439,0.00986325123424122,0.6666666666666666,0.30913654618473896,0.28197119412903415,index,2
RSI2_15_REC5_XR70_T5,pullback_reclaim,3,0.3368421052631579,0.007452923852360405,0.12350867018081309,0.021665529272389013,-0.013806797969968199,-0.039314800990496,-0.5054167368608975,-0.031387345883846174,276.0,0.08356343554715884,0.2755395683453238,3,-0.0010052018889086245,0.08638376221861803,-0.0018968073069796202,0.3333333333333333,0.22279116465863452,0.2649898876079859,index,2
RSI2_15_REC10_XR90_T5,pullback_reclaim,3,0.3044444444444444,0.0021259771814132744,0.08424705576493778,0.004239343563768415,0.015873669523796652,-0.03169183191456659,-0.6600882016105418,-0.009935586641364846,212.0,0.10550792036041273,0.2643884892086331,3,0.002232120484826794,0.08488133820092698,0.005619820342975196,0.6666666666666666,0.2615461847389558,0.26382002831469764,index,2
RSI2_10_REC5_XR90_T10,pullback_reclaim,3,0.3233576642335767,0.0078082323803190246,0.13827299534062573,0.01331017634433881,-0.019062341022239915,-0.021936580105451076,-0.7134722993831342,-0.023291081629338684,171.0,0.1550646708327278,0.23992805755395685,3,0.006669268884507362,0.14371784479872488,0.009192399851259041,0.6666666666666666,0.32088353413654613,0.2561191528704747,index,2
RSI2_10_REC3_XR90_T5,pullback_reclaim,3,0.42180451127819546,0.016591573804307425,0.19683248025017805,0.03917692335079814,-0.06091214922388899,-0.019433682006925745,-0.8729713010277846,-0.07641299885162256,202.0,0.12323790146780991,0.23381294964028776,3,0.008132329934906757,0.12851735812838827,0.018462803560742997,0.6666666666666666,0.3431726907630522,0.25568489786484067,index,2
RSI2_5_REC3_XR90_T10,pullback_reclaim,3,0.2744360902255639,0.005486445220048042,0.10773995044942296,0.01148282421854196,-0.003936922514508945,-0.01284390246709588,-0.6798473200568991,-0.06782486800980969,104.0,0.10013079494259555,0.2647482014388489,3,-0.001953049209689972,0.04897957987505873,-0.004000642341578494,0.3333333333333333,0.19417670682730923,0.250633902516541,index,2
RSI2_5_REC10_XR90_T5,pullback_reclaim,1,0.20413533834586467,-0.010251589368076686,-0.11024182982876031,-0.034236556328882485,-0.009328353791621447,-0.02066727338019958,-0.29943401052366614,-0.009328353791621447,80.0,0.032173809806482254,0.2776978417266187,3,-0.012139759983804788,-0.20373596509325084,-0.04485510099156551,0.0,0.047289156626506026,0.2316161047065962,index,2
BRK63_F200_XMA10,breakout,3,0.19962962962962963,-0.00715628420830583,0.03466778674591393,-0.012188489794579729,0.03137991230008885,-0.04448931822106361,-0.7227993990114151,-0.008629433484984128,189.0,0.2547594826333382,0.20755395683453237,3,0.004199405617167473,0.1428177929098051,0.00825144140663509,0.6666666666666666,0.30341365461847386,0.22672589639132068,index,2
RSI2_15_REC10_XR70_T10,pullback_reclaim,3,0.3015037593984963,0.0012631518992058943,0.07282177650510388,0.0033691529866935925,-0.017992731854733046,-0.03299202480059571,-0.6498911489339403,-0.019133951727700382,207.0,0.07426246185147507,0.22985611510791365,3,-0.0008168677522722989,0.057504400479113836,-0.002085933401166038,0.3333333333333333,0.20953815261044176,0.22579252260841928,index,2
RSI2_5_REC5_XR90_T10,pullback_reclaim,3,0.2657894736842105,-0.0006849486914713987,0.056436080686345536,-0.001499999911904001,-0.013929838624311852,-0.018215932949769864,-0.642881375682681,-0.055391759343808356,98.0,0.08894056096497602,0.2456834532374101,3,-0.007822397283666405,-0.003117546512488572,-0.016740061676737545,0.0,0.13704819277108432,0.22395640114414495,index,2
BRK20_F200_XMA10,breakout,3,0.2062962962962963,-0.008429975126852729,0.047384300347135484,-0.013436398768678795,0.02332233664914818,-0.05197485474919605,-0.7485298232247894,0.008565936498618365,235.0,0.31565179479726785,0.18345323741007194,3,0.00522297335897326,0.15880096340296002,0.007670220696917682,1.0,0.3484939759036145,0.21646138510878044,index,2
RSI2_10_REC10_XR70_T20,pullback_reclaim,3,0.22481203007518796,-0.007317217008252497,-0.03290494133503573,-0.016745774853694582,-0.011862372997282322,-0.030062039693602105,-0.5084729031283748,-0.030966922799419594,125.0,0.04548757448045342,0.2356115107913669,3,-0.018254001624895655,-0.09448084909656258,-0.0385616651294855,0.3333333333333333,0.09086345381526104,0.20666189939614574,index,2
RSI2_10_REC5_XR70_T5,pullback_reclaim,3,0.28383458646616544,-0.0014065539561959328,0.033231304000778256,-0.004962489099852548,-0.03318390020036499,-0.03377050863174469,-0.617570924153043,-0.04274905730739853,191.0,0.058276413312018605,0.2079136690647482,3,-0.010835309050246433,0.00789881722785804,-0.017958179872636728,0.3333333333333333,0.15170682730923693,0.19667230071364594,index,2
RSI2_5_REC3_XR90_T5,pullback_reclaim,3,0.2443609022556391,-0.005798839772265696,-0.014682192332730012,-0.015611748937848937,-0.030068114737776153,-0.02404342298743045,-0.6722997100439803,-0.05498516517934948,108.0,0.06597878215375672,0.19388489208633092,3,-0.006916230915386401,-0.013116865110554264,-0.019412874703310504,0.0,0.1364457831325301,0.18239707029557076,index,2
BRK50_F200_XMA10,breakout,3,0.17333333333333334,-0.011330676746345802,-0.003020323263527242,-0.01757420749574069,0.02778165531140564,-0.04836032311027327,-0.8019015093696678,-0.004509112244622693,200.0,0.2671123383229182,0.15,3,-0.0019445057643842079,0.12102653035805935,-0.0034954298502438337,0.3333333333333333,0.22851405622489956,0.1657028112449799,index,2
BRK126_F200_XMA10,breakout,3,0.18533834586466164,-0.009915506661666407,0.009888276331261341,-0.02077566728047358,-0.007884438761659007,-0.04502208655174755,-0.7450588479425042,-0.012425765260140165,160.0,0.22540328440633628,0.14892086330935253,3,-0.0052767501698317565,0.09497578106491227,-0.010369743790314544,0.3333333333333333,0.20682730923694778,0.1605021524948716,index,2
RSI2_10_REC5_XR90_T5,pullback_reclaim,3,0.18175182481751825,-0.009072102323875342,0.024248108732582704,-0.014785782906699982,-0.02338815943887962,-0.03962865530348414,-0.7484323840821232,-0.044620747221163715,191.0,0.10841447464031391,0.12553956834532373,3,0.002852832885417378,0.09021273130540472,0.004678720014537694,0.6666666666666666,0.2678714859437751,0.154005951865014,index,2
RSI2_10_REC10_XR70_T10,pullback_reclaim,3,0.1774436090225564,-0.009898032947174285,-0.06192821909444645,-0.02045345886860921,-0.036207870172727086,-0.03268185900952303,-0.6242999970925812,-0.039122039715532964,125.0,0.04461560819648307,0.1726618705035971,3,-0.02282574980509322,-0.14879929968231084,-0.04385618132511395,0.0,0.03644578313253012,0.14541865302938373,index,2
BRK20_F100_XMA10,breakout,3,0.11592592592592592,-0.012394647096305222,0.0043021713370508,-0.016344584262444267,0.01608001061587161,-0.0587551396365833,-0.8580333470818626,0.012165895909115765,249.0,0.335707019328586,0.09280575539568345,3,0.005890833447947719,0.13905975217319078,0.018474502208050594,0.6666666666666666,0.32058232931726904,0.13836107018000057,index,2
BRK126_F100_XMA10,breakout,3,0.17593984962406017,-0.01037841025136943,-0.03223329031574562,-0.021745575454685855,-0.007884438761659007,-0.045918185299680725,-0.7764448740799351,-0.012425765260140165,164.0,0.23194303153611392,0.12697841726618703,3,-0.006909980360307655,0.06970846943096605,-0.022112585023841867,0.3333333333333333,0.1794176706827309,0.13746626794949582,index,2
BRK63_F100_XMA10,breakout,3,0.09924812030075188,-0.013917146746656672,-0.03039964959520579,-0.02349069006956189,0.025271157150136503,-0.05359501540862488,-0.8219883129313045,-0.007677647692641676,200.0,0.26929225403284407,0.11906474820143885,3,-0.007135605109820586,0.10029230618391789,-0.013317105243515323,0.3333333333333333,0.20230923694779113,0.1357136459507093,index,2
RSI2_5_REC5_XR90_T5,pullback_reclaim,3,0.13686131386861317,-0.02016876726908079,-0.16279388612628437,-0.036431936627253116,-0.040046249999539096,-0.03742772726979726,-0.671319214707663,-0.0525051817387876,103.0,0.05856706874000872,0.13417266187050358,3,-0.016695122660398964,-0.07422077264753248,-0.026488815879900963,0.0,0.08042168674698794,0.12342246684580045,index,2
RSI2_10_REC10_XR90_T5,pullback_reclaim,3,0.1624087591240876,-0.015441078862215019,-0.06925346161027406,-0.029643116300270295,-0.02383807299905727,-0.039434356851493546,-0.7155646275687837,-0.026497145074321105,130.0,0.06307222787385554,0.13201438848920863,3,-0.014156048204033489,-0.06727746077916347,-0.03316090012795099,0.0,0.0819277108433735,0.12199705296004161,index,2
BRK50_F100_XMA10,breakout,3,0.08947368421052632,-0.016360375915680847,-0.05904260008657097,-0.024247211517629357,0.023764104769841587,-0.05659213072541491,-0.8680528334524796,-0.0025108205124613203,213.0,0.2849876471443104,0.09676258992805756,3,-0.008032397999791052,0.10237503001692777,-0.014438982003429498,0.3333333333333333,0.19477911646586343,0.11636589523561874,index,2
RSI2_15_REC10_XR70_T5,pullback_reclaim,3,0.14135338345864662,-0.021027086286359964,-0.09562957090715872,-0.0298209573144844,-0.029748237934582145,-0.05146540883782069,-0.7146252593038722,-0.03378855711601991,216.0,0.0664147652957419,0.11834532374100719,3,-0.021886697418660117,-0.19854950569010618,-0.043911586948498685,0.3333333333333333,0.06495983935742972,0.1076682268642917,index,2
RSI2_10_REC10_XR70_T5,pullback_reclaim,3,0.09481481481481482,-0.021588641875113335,-0.1984825814570611,-0.037210569249248156,-0.04144436357544512,-0.04331932832597296,-0.6779957756687891,-0.048879716576044396,130.0,0.03836651649469554,0.11402877697841726,3,-0.03203513140730385,-0.3458285638222262,-0.0606674236333307,0.0,0.005421686746987953,0.0923073589321314,index,2
MA_50_200,ma_crossover,3,0.8703703703703703,0.15968245389998992,0.5725143866351879,0.2198498652365101,0.27244817017188083,0.10488137207666992,-0.8428582559962632,0.15065478217914663,16.0,0.7151576805696847,0.9075539568345324,3,0.33798497507090897,0.7850162747942823,0.4395464152757753,1.0,0.9951807228915662,0.9250793100459394,index,3
TSMOM_E4_X0,time_series_momentum,3,0.8948905109489051,0.1684428657965611,0.5708706984505832,0.20398052201642586,0.265763350458027,0.1122567029948991,-0.8714515586140694,0.18895002842726916,28.0,0.6942304897543962,0.90863309352518,3,0.28707847241123763,0.783105014014734,0.45201717428813637,1.0,0.9858433734939759,0.9240751495189392,index,3
PRICE_SMA200_H1,price_hysteresis,3,0.9082706766917292,0.14145549994932383,0.5473490641514855,0.22829627396416177,0.27514062341731127,0.08323023561549281,-0.9334645381913317,0.15206463678215054,47.0,0.7126871094317686,0.8679856115107915,3,0.29843917356822613,0.7741005271236908,0.4213921541923007,1.0,0.9762048192771083,0.8896294530640548,index,3
MHT_E6_X1,multi_horizon_trend,3,0.7890977443609022,0.12369967162011486,0.5095695049582879,0.159204517477517,0.30121765421093794,0.07472875234467358,-0.8868158881147927,0.1718275661544597,28.0,0.6539747129777649,0.8651079136690647,3,0.3200289368396352,0.7671007885550635,0.4234661924563396,1.0,0.9795180722891565,0.8879899453930832,index,3
PRICE_SMA200_H2,price_hysteresis,3,0.8846715328467153,0.16764332287863382,0.5945625135139833,0.2215137245777713,0.2293880908067154,0.11139508691824673,-0.9238501997736335,0.18521815441270095,32.0,0.7107978491498329,0.8561151079136692,3,0.2805975102016365,0.7460279667746221,0.42509326714351126,1.0,0.9686746987951806,0.8786270260899715,index,3
PRICE_SMA200_H3,price_hysteresis,3,0.8313868613138686,0.16052299454396435,0.5594895022310977,0.17565995909911525,0.24122164327312934,0.1092790575198519,-0.913828030970849,0.17416493342684847,24.0,0.7080366225839267,0.8579136690647483,3,0.2703286436187289,0.7213542681337844,0.3594647642836732,1.0,0.9475903614457831,0.8758490075409553,index,3
TSMOM_E3_X0,time_series_momentum,3,0.8172932330827067,0.14611966506691676,0.5371122214252935,0.15345232396351685,0.2910228862765398,0.08664209020655145,-0.9522153936336382,0.20495891996567028,38.0,0.7772126144455748,0.8341726618705035,3,0.2937384444412281,0.7761690549441992,0.423388578355374,1.0,0.9753012048192771,0.8623983704602584,index,3
MHT_VOL_E4_VR80,volatility_managed_trend,3,0.7511278195488722,0.10464335623788368,0.4509969218032568,0.12783276367469043,0.21823783287587273,0.05925870407615208,-0.838514219741369,0.14846537948487404,53.0,0.5513733468972533,0.8431654676258993,3,0.24210007192349092,0.6905014646963191,0.38301776367029733,1.0,0.936144578313253,0.8617612897633701,index,3
MHT_VOL_E5_VR80,volatility_managed_trend,3,0.862781954887218,0.09612622648862557,0.4557182222446367,0.16618554333115704,0.21008242724374093,0.04800644777801333,-0.8848497767669019,0.12454931005209735,49.0,0.5250690306641477,0.8464028776978417,3,0.22275529757463652,0.6578239092174812,0.30199677813477094,1.0,0.8710843373493975,0.8513391696281529,index,3
MHT_E5_X1,multi_horizon_trend,3,0.7725925925925925,0.14763917638249024,0.5425692472335414,0.16474270184238735,0.3743321932335293,0.09448652029035887,-0.95583992627082,0.18413665546137015,39.0,0.7196628397035315,0.8097122302158275,3,0.2948029512664716,0.7341648792744635,0.3616000406527834,1.0,0.961144578313253,0.8399986998353126,index,3
PRICE_SMA200_H0,price_hysteresis,3,0.8160583941605839,0.12261656702941126,0.5018155604988777,0.16133464977042714,0.22202037028441657,0.05743222553073757,-0.941700434223655,0.19496316155222293,95.0,0.7158843191396599,0.8100719424460433,3,0.22706971734897463,0.689703563101147,0.33848528835475183,1.0,0.9066265060240963,0.829382855161654,index,3
RSI2_15_REC3_XR70_T20,pullback_reclaim,3,0.9469924812030074,0.08808005267141383,0.6053504760641719,0.29379419167712484,0.06055930662414344,0.0351153682872114,-0.630819216687212,0.031035132278576016,279.0,0.11464461758626172,0.852158273381295,3,0.08376120215293703,0.564040950158024,0.2618537374592205,1.0,0.7207831325301205,0.8258832452110602,index,3
MHT_E4_X1,multi_horizon_trend,3,0.7443609022556391,0.12401345791499185,0.5023652459044008,0.13925696040115149,0.3601472739559668,0.06321881153233,-0.9586917533053334,0.2095353941163305,55.0,0.7498910042145037,0.7841726618705037,3,0.25246130699372316,0.7942632788199346,0.39499354116092045,1.0,0.9710843373493975,0.8215549969662825,index,3
TSMOM_E4_X1,time_series_momentum,3,0.7864661654135338,0.10779987671393965,0.4806987259087578,0.1323397484751345,0.17054235185310085,0.05573245000581717,-0.8827057129181626,0.1048097782119164,52.0,0.5929370730998401,0.80431654676259,3,0.17952678015390844,0.6695997917926881,0.32722656313495213,1.0,0.8686746987951807,0.8171881771691083,index,3
MHT_E4_X2,multi_horizon_trend,3,0.7187969924812031,0.10584640164049386,0.4660240580143649,0.12198576024565114,0.25008938992212526,0.042196728742476264,-0.9223214271177744,0.22213243369604907,94.0,0.6990263043162331,0.777158273381295,3,0.23557292625200565,0.7783019589484544,0.4421584401692372,1.0,0.9656626506024096,0.8148591488255179,index,3
RSI2_15_REC3_XR70_T10,pullback_reclaim,3,0.9330827067669173,0.08317894395776526,0.580420227676864,0.2959311065616343,0.0604058679728694,0.030162083928146455,-0.7153961224972274,0.025381336798273813,280.0,0.11321354746382573,0.826978417266187,3,0.08378034685454283,0.5682119804349178,0.26210600906489806,1.0,0.7316265060240964,0.807908035017769,index,3
MHT_E6_X2,multi_horizon_trend,3,0.7819548872180451,0.09294086566135351,0.44058586881546136,0.13503769718286956,0.15542428383271978,0.04208975133651238,-0.863448339137397,0.10560699429525244,55.0,0.5858160151140822,0.7902877697841726,3,0.16330338921449927,0.6303287896053229,0.29765590824465454,1.0,0.8271084337349397,0.797651902574326,index,3
TSMOM_E3_X1,time_series_momentum,3,0.7214814814814815,0.11534819447712019,0.4828568893866046,0.1305191073250898,0.21676676395745686,0.0536708011159559,-0.9450005415194271,0.21556408363954582,80.0,0.6977183548902776,0.7535971223021583,3,0.2508046418477896,0.7283472011743501,0.4324996499454205,1.0,0.9602409638554216,0.7949258906128109,index,3
MHT_E5_X2,multi_horizon_trend,3,0.731954887218045,0.09535223465002196,0.4414367004644095,0.11345337746428347,0.19740951593140976,0.03949288276332652,-0.929713196802021,0.15386709287610256,77.0,0.6605144601075426,0.7431654676258993,3,0.22737951569963077,0.6737745063169458,0.32593429733512996,1.0,0.8948795180722892,0.7735082777151773,index,3
PRICE_SMA100_H3,price_hysteresis,3,0.7051094890510949,0.0810594636863522,0.4535408363995286,0.08541700180319581,0.21789138822276377,0.030229580948195167,-0.948985119767098,0.17636301892873885,40.0,0.6932131957564307,0.7298561151079137,3,0.22872329516592593,0.6866720203635721,0.37187745703270264,1.0,0.9246987951807228,0.7688246511224756,index,3
MHT_E4_X3,multi_horizon_trend,3,0.7105263157894737,0.10053163659580733,0.4553615270561455,0.11630187192980951,0.1987045048181484,0.030516637263457103,-0.9380906016631256,0.11642463483972065,173.0,0.6734486266531028,0.7258992805755397,3,0.22291198925881295,0.700226854131148,0.3417981427871873,1.0,0.9108433734939758,0.762888099159227,index,3
PRICE_SMA100_H1,price_hysteresis,3,0.6974074074074074,0.10128019874194938,0.454038553675639,0.1131731621217092,0.19387750885979793,0.043361270196150103,-0.9184836184877269,0.1795586529474671,76.0,0.6892893474785642,0.723021582733813,3,0.2268167662159286,0.6622361218427315,0.3338422444225003,1.0,0.8924698795180722,0.756911242090665,index,3
