product,signal,strategy,window,cagr,sharpe,maxdd,calmar,exposure,trades,end_value
SOXL,SMH,TREND_30_150_VT35,10Y,0.4801347294279559,0.8993346495476064,-0.856958034855059,0.560277994836892,0.7871614795538344,67.49356752724067,499208.41641057003
SOXL,SMH,TREND_30_150_VT45,MAX,0.25596565204737254,0.6793388819480758,-0.8820532556134655,0.29019296784903215,0.7833540034219946,163.40619585128002,413279.6483993599
SOXL,SMH,TREND_30_150_VT45,3Y,0.5812972672780259,0.962681571725819,-0.8820532556134654,0.6590274040468627,0.8418642694991184,15.083977522680833,39253.791961686875
SOXL,SMH,TREND_30_150_VT45,5Y,0.2643735710067001,0.7084202499980146,-0.8820532556134655,0.29972518022489364,0.7463705099700433,46.35757536050884,32162.937655263115
SOXL,SMH,TREND_30_150_VT45,10Y,0.44081242731930725,0.8606960379275934,-0.8820532556134656,0.49975715696749334,0.8060094405417857,72.90619585128002,381653.0124907647
SOXL,SMH,TREND_30_200,MAX,0.27845190329790137,0.7053528211358617,-0.8712202263254263,0.3196113851400546,0.8111786148238153,165.5,552189.8491740943
SOXL,SMH,TREND_30_200,3Y,0.8956861812967083,1.1446703210519868,-0.7503847913702212,1.1936358407013596,0.9095744680851063,11.0,67435.77324654456
SOXL,SMH,TREND_30_200,5Y,0.5757835993833238,0.9586195501303616,-0.7503847913702211,0.7673177894929464,0.7912350597609562,49.0,96286.25546307738
SOXL,SMH,TREND_30_200,10Y,0.6175675021008193,0.9988778576215072,-0.750384791370221,0.823001091177669,0.841225626740947,71.0,1210103.1662786333
SOXL,SMH,TREND_30_200_VT25,MAX,0.30335401584053057,0.742169846227021,-0.8264680061122821,0.367048710412291,0.7358762103744343,141.9364312084628,756651.4091865311
SOXL,SMH,TREND_30_200_VT25,3Y,0.8490224821499321,1.194896628941696,-0.635248443760442,1.3365203653613456,0.7379555395650423,12.376221968646746,62602.17144718287
SOXL,SMH,TREND_30_200_VT25,5Y,0.6415204451884613,1.065567782984772,-0.6352484437604418,1.009873304672565,0.6476483968495935,36.918940904162454,118021.3889559301
SOXL,SMH,TREND_30_200_VT25,10Y,0.6297464472186758,1.0735267603247642,-0.6352484437604419,0.9913388272009038,0.7291929791425232,56.44292554304692,1304091.9265802766
SOXL,SMH,TREND_30_200_VT35,MAX,0.3073823529370723,0.7365673910984192,-0.8666040496973821,0.3546975727201022,0.7920726553314299,155.58406034171193,795757.7090388973
SOXL,SMH,TREND_30_200_VT35,3Y,1.011605830754858,1.2291992591055536,-0.7124156923089222,1.4199656768877,0.8581360353740943,9.719893412260694,80502.71293251013
SOXL,SMH,TREND_30_200_VT35,5Y,0.6515426189188587,1.0220856207204798,-0.7124156923089223,0.9145539969890676,0.750164858059331,41.62382863206787,121653.8105414264
SOXL,SMH,TREND_30_200_VT35,10Y,0.671769776769483,1.0565695091439764,-0.7124156923089222,0.9429463500337749,0.8106169712546281,61.21503765572926,1680990.8480826053
SOXL,SMH,TREND_30_200_VT45,MAX,0.2992709780310545,0.7269293541118773,-0.8712202263254263,0.3435078399101217,0.8045830487046062,161.01468622485515,718860.3431384561
SOXL,SMH,TREND_30_200_VT45,3Y,1.004401278938555,1.2087418719740048,-0.7442643203912402,1.349522275111304,0.8890107574604712,9.509944918649087,79645.3831847945
SOXL,SMH,TREND_30_200_VT45,5Y,0.6341485793692436,1.00119977342511,-0.7442643203912402,0.8520475347197731,0.7769607889038928,45.67353777198606,115405.29318358844
SOXL,SMH,TREND_30_200_VT45,10Y,0.6609246615368667,1.0367438908047317,-0.7442643203912402,0.8880241110972993,0.8304254856424411,66.51468622485515,1575355.2490055459
SOXL,SMH,TREND_30_250,MAX,0.33945498556015563,0.7685735233504496,-0.8386771511159589,0.40475048725063123,0.8289185905224787,157.5,1182103.9274285145
SOXL,SMH,TREND_30_250,3Y,1.124770272701948,1.2556306685190222,-0.6645839884000786,1.6924426292750796,0.9215425531914894,10.0,94785.19687802513
SOXL,SMH,TREND_30_250,5Y,0.5742745664004838,0.9576759630658418,-0.8236595483294475,0.6972232247719725,0.796812749003984,52.0,95827.92157598886
SOXL,SMH,TREND_30_250,10Y,0.7081774376601564,1.0624722255823549,-0.8236595483294474,0.8597938785466487,0.8563469956227616,69.0,2083869.7133194997
SOXL,SMH,TREND_30_250_VT25,MAX,0.3548640966958352,0.8031746298016801,-0.781838202368682,0.4538843147095238,0.7515231855980721,135.60239295633357,1424864.6040330825
SOXL,SMH,TREND_30_250_VT25,3Y,1.0372280126875157,1.318072973467357,-0.5434159525624482,1.9087183727244732,0.7478728934364717,11.709821588964612,83601.39546556846
SOXL,SMH,TREND_30_250_VT25,5Y,0.6586718858858538,1.0772901367793737,-0.6661986667194523,0.9887018974825296,0.6524390547720333,39.002269331204346,124291.68925640102
SOXL,SMH,TREND_30_250_VT25,10Y,0.6972003673010079,1.1301315175871367,-0.6661986667194528,1.0465352185920995,0.7428489244386018,55.54146884892189,1954113.0963203937
SOXL,SMH,TREND_30_250_VT35,MAX,0.355524286322602,0.7878202741473251,-0.831008643294938,0.4278226095374328,0.8088005734365217,149.83458885326803,1436244.5082492114
SOXL,SMH,TREND_30_250_VT35,3Y,1.2327503764344883,1.3413329767440993,-0.6246809489446019,1.9734079909387652,0.8689770488239281,9.020671917827531,109896.37525669544
SOXL,SMH,TREND_30_250_VT35,5Y,0.6458451106690257,1.016800623701193,-0.7893934573035617,0.8181536148970964,0.7550485218790449,44.77064911989103,119578.02508624506
SOXL,SMH,TREND_30_250_VT35,10Y,0.733507401337492,1.1009676427924202,-0.7893934573035617,0.9292038014135977,0.82465391820151,61.30199441134587,2413349.2594879395
SOXL,SMH,TREND_30_250_VT45,MAX,0.34825859505681,0.7779703406354402,-0.8386771511159589,0.4152475056622335,0.8219783577640972,154.57932961914406,1315569.876491125
SOXL,SMH,TREND_30_250_VT45,3Y,1.2463479505087567,1.3245122590698528,-0.6564852629060961,1.8985162667498217,0.9009749426895288,8.593245969675731,111905.66761398684
SOXL,SMH,TREND_30_250_VT45,5Y,0.6269922427991088,0.995687600939729,-0.8189145078750236,0.765638215918377,0.7826249017331106,48.67441470986644,112910.22039674546
SOXL,SMH,TREND_30_250_VT45,10Y,0.726600046514855,1.0826481941585038,-0.8189145078750236,0.8872721627563875,0.8449824680458655,66.07932961914405,2319149.913780408
SOXL,SMH,TREND_40_150,MAX,0.24271897304567247,0.6656530963537735,-0.9051709132478579,0.26814711950339715,0.7829890643985419,158.5,347576.18327939016
SOXL,SMH,TREND_40_150,3Y,0.4014295066681315,0.8432401790806361,-0.9051709132478579,0.44348476159906197,0.8523936170212766,17.0,27377.08747869105
SOXL,SMH,TREND_40_150,5Y,0.20742083982985782,0.6640399753401477,-0.9051709132478579,0.22915102197175985,0.7537848605577689,48.0,25566.375142793382
SOXL,SMH,TREND_40_150,10Y,0.3897414671016277,0.8159548616801029,-0.9051709132478579,0.43057223933896666,0.807799442896936,74.0,266299.1452835139
SOXL,SMH,TREND_40_150_VT25,MAX,0.3038775622563714,0.7447113622612869,-0.8009192665863807,0.37941097802720625,0.7131054523504252,137.02556027103904,761629.8754673478
SOXL,SMH,TREND_40_150_VT25,3Y,0.5436201441883821,0.9593444680492018,-0.8009192665863807,0.6787452454544638,0.6969829451614111,16.845138359733802,36528.22817864913
SOXL,SMH,TREND_40_150_VT25,5Y,0.3826313101675076,0.8184736833742196,-0.8009192665863809,0.47774017448516454,0.6174975836155385,39.074657448220336,50204.21070645476
SOXL,SMH,TREND_40_150_VT25,10Y,0.478836789536198,0.9300581174439013,-0.8009192665863808,0.5978589971709146,0.7032289824044343,60.86650449577664,494860.1181228333
SOXL,SMH,TREND_40_150_VT35,MAX,0.2966594661995845,0.7252016449005952,-0.8630145400884962,0.34374793519604446,0.7660534686734461,150.00841599152852,695626.1217226029
SOXL,SMH,TREND_40_150_VT35,3Y,0.6042355454726995,0.9804444066240842,-0.8630145400884963,0.7001452668581218,0.8100108835384745,15.326668502155346,40977.568061580874
SOXL,SMH,TREND_40_150_VT35,5Y,0.33744013008337026,0.767113649708142,-0.8630145400884963,0.3910016742577339,0.7169234135244801,43.686463222441915,42546.74174712495
SOXL,SMH,TREND_40_150_VT35,10Y,0.48600057958312526,0.9051743434377568,-0.8630145400884962,0.5631429796458461,0.7806569080857687,65.77381616538086,519291.8219213688
SOXL,SMH,TREND_40_150_VT45,MAX,0.27510775028459267,0.7005231302963009,-0.8890953965039768,0.30942433327891167,0.7775233759298316,154.78975381195852,529070.5960989156
SOXL,SMH,TREND_40_150_VT45,3Y,0.5490091650365998,0.9407901165785184,-0.889095396503977,0.6174918542997361,0.8366835740343562,15.564684624108882,36910.100875351214
SOXL,SMH,TREND_40_150_VT45,5Y,0.28719680477952503,0.7278088415531399,-0.889095396503977,0.32302136070979015,0.7419127640434814,46.1396943136029,35160.03268262536
SOXL,SMH,TREND_40_150_VT45,10Y,0.44954333462009344,0.8684975051467401,-0.889095396503977,0.5056187855518636,0.7988494595906314,70.28975381195853,405352.99687817926
SOXL,SMH,TREND_40_200,MAX,0.30413353241803476,0.7322461253497684,-0.8693144757711929,0.34985444381129105,0.8051032806804375,154.5,764075.1036915843
SOXL,SMH,TREND_40_200,3Y,0.8627991644021658,1.127425557957299,-0.7630861477015326,1.130670720469734,0.9082446808510638,10.0,64004.38863587267
SOXL,SMH,TREND_40_200,5Y,0.6205805480055748,0.9888489914311468,-0.7630861477015325,0.8132509676329543,0.7896414342629482,47.0,110711.5617620659
SOXL,SMH,TREND_40_200,10Y,0.6425989706000943,1.0181573580161307,-0.7630861477015325,0.8421054064939407,0.8352566653402308,66.0,1410355.108134209
SOXL,SMH,TREND_40_200_VT25,MAX,0.3190798141498412,0.7625822004677729,-0.8212452771332039,0.3885316884423157,0.7313840663241614,135.4564199511149,920344.205250253
SOXL,SMH,TREND_40_200_VT25,3Y,0.8305084822182256,1.1815514568184002,-0.6460391841857862,1.2855388690779324,0.7376599311204958,12.09007661924742,60750.16075499053
SOXL,SMH,TREND_40_200_VT25,5Y,0.671446071538794,1.0926015693343167,-0.6460391841857862,1.0393271615328232,0.6475611691496339,36.74562234161277,129132.45518054569
SOXL,SMH,TREND_40_200_VT25,10Y,0.6380006820959181,1.0828907191482193,-0.6460391841857862,0.9875572530480498,0.7251935385885153,54.69062555436921,1371474.110843243
SOXL,SMH,TREND_40_200_VT35,MAX,0.3294233386461618,0.7610526487830357,-0.8647198512787962,0.3809596115539525,0.7866207665198696,147.06015096340042,1045546.017572555
SOXL,SMH,TREND_40_200_VT35,3Y,0.9835246142279528,1.2136415710986883,-0.7242305079474951,1.3580270417153648,0.8577221835517291,9.319289923101636,77195.42290914682
SOXL,SMH,TREND_40_200_VT35,5Y,0.6953019180954274,1.0537540064906634,-0.7242305079474951,0.9600561015662641,0.7499626699851882,41.28069568027829,138575.58296858508
SOXL,SMH,TREND_40_200_VT35,10Y,0.6893200061446205,1.0714380080385402,-0.7242305079474951,0.951796421968176,0.8056966982072175,58.76100456884586,1865494.2808322604
SOXL,SMH,TREND_40_200_VT45,MAX,0.32058703922935927,0.7496894978816013,-0.8693144757711929,0.36878143429621096,0.7988693847988497,151.43622662952035,937667.6491732813
SOXL,SMH,TREND_40_200_VT45,3Y,0.9693841673304708,1.1904131190292995,-0.7573668522408874,1.2799400507987235,0.8884089485835762,8.990652020077135,75564.77866589183
SOXL,SMH,TREND_40_200_VT45,5Y,0.6749908095899047,1.0292163397772403,-0.7573668522408874,0.8912336308259999,0.7760738040594527,44.49363916906681,130502.08529532742
SOXL,SMH,TREND_40_200_VT45,10Y,0.6766700299053785,1.049450293467242,-0.7573668522408876,0.8934508130416001,0.8250487538588408,62.936226629520355,1730777.9724197509
SOXL,SMH,TREND_40_250,MAX,0.3899983357599943,0.8187083910411569,-0.8500464679798441,0.45879648989876376,0.8238153098420413,148.5,2164374.4282879094
SOXL,SMH,TREND_40_250,3Y,1.0940509323323138,1.2414344942386741,-0.6788484961014694,1.611627540777203,0.9228723404255319,9.0,90754.19023527383
SOXL,SMH,TREND_40_250,5Y,0.7238022808193758,1.0561421759363159,-0.7198129700985039,1.005542148983959,0.797609561752988,51.0,150572.2859143231
SOXL,SMH,TREND_40_250,10Y,0.7898792242546595,1.1201966400609835,-0.7198129700985036,1.0973395271643516,0.8519697572622363,66.0,3320583.3759254245
SOXL,SMH,TREND_40_250_VT25,MAX,0.39033151923595844,0.8462183364381152,-0.7933105023878699,0.49202867989401117,0.7478055371538769,129.9146481306926,2172861.7164248773
SOXL,SMH,TREND_40_250_VT25,3Y,1.020084136973364,1.3069334686045815,-0.5547863741398484,1.83869717160037,0.7490056192724222,11.42374618691422,81519.44994811695
SOXL,SMH,TREND_40_250_VT25,5Y,0.7549942603415429,1.160721691774136,-0.5581287660169181,1.3527241495355167,0.6537370273798169,39.49333972328758,164638.6370647154
SOXL,SMH,TREND_40_250_VT25,10Y,0.7493667723094946,1.1782108623496592,-0.5581287660169181,1.3426413722721104,0.740198551210174,54.723939215618486,2642786.2666882398
SOXL,SMH,TREND_40_250_VT35,MAX,0.40365866019422403,0.8385179059718592,-0.8430226803491906,0.4788230134295124,0.8043491334917592,142.54976386111395,2539141.7743361597
SOXL,SMH,TREND_40_250_VT35,3Y,1.2065074071775759,1.328305993318622,-0.6376921286922075,1.891990433772339,0.8705628649942587,8.620166354956984,106086.59931259046
SOXL,SMH,TREND_40_250_VT35,5Y,0.7838899879490853,1.1142771516116126,-0.6843527134844414,1.1454473292841072,0.7567847759621823,45.356608671268994,178588.24872226221
SOXL,SMH,TREND_40_250_VT35,10Y,0.8105541147485464,1.1594158972161561,-0.6843527134844412,1.1844098792588107,0.8213718652443793,60.0870457106199,3723519.793025038
SOXL,SMH,TREND_40_250_VT45,MAX,0.39832266534773164,0.828720460041385,-0.8500464679798441,0.46858928347100254,0.8173556431894308,146.36157447746618,2386032.4546687305
SOXL,SMH,TREND_40_250_VT45,3Y,1.213390685629908,1.3092142735078838,-0.6713070322602771,1.8075048037921577,0.902944135517529,8.074078976331865,107077.22849422142
SOXL,SMH,TREND_40_250_VT45,5Y,0.7753176935285109,1.0948443532590342,-0.7170503962900288,1.0812596960268808,0.7840450171580685,48.45665956818857,174355.01888275024
SOXL,SMH,TREND_40_250_VT45,10Y,0.8074650872792717,1.1411093971725892,-0.7170503962900286,1.1260925193780558,0.8413921495123386,63.86157447746618,3660651.13311235
SOXL,SMH,TREND_50_150,MAX,0.2354304355503687,0.6567685399372367,-0.8669113665310861,0.27157382477569175,0.7737545565006075,139.5,315743.54459786526
SOXL,SMH,TREND_50_150,3Y,0.5453449425107579,0.9403586896975398,-0.8669113665310861,0.629066550012991,0.8324468085106383,13.0,36650.16226188672
SOXL,SMH,TREND_50_150,5Y,0.26730814959496474,0.7150118554402038,-0.8669113665310861,0.3083454202066682,0.7402390438247012,41.0,32536.424399465974
SOXL,SMH,TREND_50_150,10Y,0.35818327850619114,0.7874255726516507,-0.866911366531086,0.4131717408890927,0.7990449661758854,67.0,211782.71154012834
SOXL,SMH,TREND_50_150_VT25,MAX,0.2875271968834294,0.724221214565515,-0.761328896995279,0.37766489360670147,0.7071531950101818,123.9258777112827,619801.3448131098
SOXL,SMH,TREND_50_150_VT25,3Y,0.6164077478960268,1.0233533192663602,-0.7613288969952791,0.8096471187797948,0.6873295512362892,15.06872639812221,41912.39112637159
SOXL,SMH,TREND_50_150_VT25,5Y,0.41258173965057154,0.8508985876402209,-0.7613288969952791,0.5419231310920934,0.6114078903314777,35.733281548685625,55858.7842533669
SOXL,SMH,TREND_50_150_VT25,10Y,0.4359923176795435,0.8848331216434053,-0.761328896995279,0.572672756019462,0.6991522545746056,58.31059200232107,369110.0145979201
SOXL,SMH,TREND_50_150_VT35,MAX,0.2797922937968629,0.7059695603760233,-0.8221211679378915,0.3403297527281286,0.7587986940108237,134.15129863273532,561719.9635889443
SOXL,SMH,TREND_50_150_VT35,3Y,0.723505232578104,1.0621196977403211,-0.8221211679378913,0.8800469575462416,0.7968938513184712,12.848560849315604,50755.74861810672
SOXL,SMH,TREND_50_150_VT35,5Y,0.3818457614225321,0.8063737860654737,-0.8221211679378916,0.4644640915648814,0.7083203402139537,39.00017100041617,50062.31833905192
SOXL,SMH,TREND_50_150_VT35,10Y,0.4360033523061191,0.8600357300739426,-0.8221211679378916,0.5303395281740971,0.775142087467664,61.91135232998241,369138.30038526
SOXL,SMH,TREND_50_150_VT45,MAX,0.26249768855468947,0.6860747264691824,-0.8475698243658476,0.30970626962927855,0.7693885758907988,137.4830528253114,449812.2601576186
SOXL,SMH,TREND_50_150_VT45,3Y,0.6961570526006806,1.0369510736505665,-0.8475698243658477,0.8213565804109954,0.8203848704633158,12.502387809659595,48390.0275131911
SOXL,SMH,TREND_50_150_VT45,5Y,0.3453155509834378,0.7770099321658486,-0.8475698243658476,0.4074184109159421,0.7307798686197803,40.24410678916498,43809.14496078268
SOXL,SMH,TREND_50_150_VT45,10Y,0.4072487533191236,0.8310302676176209,-0.8475698243658477,0.48048991553448395,0.7918957380782479,64.98305282531143,301708.3382068882
SOXL,SMH,TREND_50_200,MAX,0.2745166871201632,0.7007249596362785,-0.843644711240769,0.32539371546160084,0.7985419198055893,136.5,525080.0933832289
SOXL,SMH,TREND_50_200,3Y,0.7997540959001923,1.093502093342458,-0.7758803426937904,1.0307698905265654,0.898936170212766,8.0,57754.85649914362
SOXL,SMH,TREND_50_200,5Y,0.47895939242226304,0.888783293765677,-0.7758803426937905,0.6173108997185788,0.7808764940239044,43.0,70211.63738068759
SOXL,SMH,TREND_50_200,10Y,0.5413367584373396,0.9416825095767036,-0.7758803426937904,0.6977065001516402,0.8304814962196578,60.0,747749.2423928208
SOXL,SMH,TREND_50_200_VT25,MAX,0.2988676527900691,0.7376356371415278,-0.7951676196387192,0.37585490833474616,0.7270736436072497,122.43950750924321,715225.0748037973
SOXL,SMH,TREND_50_200_VT25,3Y,0.783167561257045,1.1472037531641868,-0.6579781743819519,1.1902637378400662,0.7326300446011286,11.47048544661946,56180.97707374142
SOXL,SMH,TREND_50_200_VT25,5Y,0.5872726823995877,1.0186237654093122,-0.6579781743819524,0.8925412806453964,0.6429028134628982,35.21379926956919,99833.55315695058
SOXL,SMH,TREND_50_200_VT25,10Y,0.5635673510331622,1.0116829527946802,-0.6579781743819517,0.8565137461626734,0.7233949203133716,52.27752205565703,862529.1980802985
SOXL,SMH,TREND_50_200_VT35,MAX,0.3014210080089046,0.7302877304996362,-0.8390385864600655,0.3592457043967559,0.7811866783611773,131.81069891503856,738533.5683342037
SOXL,SMH,TREND_50_200_VT35,3Y,0.9216050801745921,1.178859068094799,-0.73700032168753,1.2504812454686145,0.8510780616997824,8.460731374838975,70224.6865293984
SOXL,SMH,TREND_50_200_VT35,5Y,0.5818624440292861,0.9707320560135816,-0.7370003216875303,0.7895009363048572,0.7436962102538827,39.16625155671395,98150.34181075745
SOXL,SMH,TREND_50_200_VT35,10Y,0.5904330965976374,0.9926059324988832,-0.73700032168753,0.8011300391914435,0.8027652938102322,55.506206043878734,1022248.3003950235
SOXL,SMH,TREND_50_200_VT45,MAX,0.28801562049525975,0.714734072442731,-0.843644711240769,0.34139444799181884,0.7928952960238455,135.1201319779585,623651.9168996814
SOXL,SMH,TREND_50_200_VT45,3Y,0.9008433828052269,1.153843403012616,-0.7711490372612434,1.1681832425086032,0.8803817443320795,7.924058784059688,67984.7157781194
SOXL,SMH,TREND_50_200_VT45,5Y,0.5409055886967424,0.9345135496891587,-0.7711490372612431,0.7014280801254494,0.7683391299604612,41.58865797971415,86129.99790273777
SOXL,SMH,TREND_50_200_VT45,10Y,0.5681587259046528,0.9662691777660444,-0.771149037261243,0.7367690270644494,0.8212352340382507,58.62013197795851,888122.1250911383
SOXL,SMH,TREND_50_250,MAX,0.3146522040129016,0.7436121483439615,-0.8476328851129865,0.3712128322758025,0.8179829890643986,131.5,871176.4652023626
SOXL,SMH,TREND_50_250,3Y,1.0980415259830387,1.2433651149351266,-0.6770187184364638,1.6218776469266658,0.9202127659574468,7.0,91271.26703012711
SOXL,SMH,TREND_50_250,5Y,0.49414876981471867,0.9006973472030477,-0.7832117706402899,0.6309261279497154,0.7928286852589641,46.0,73876.95940763946
SOXL,SMH,TREND_50_250,10Y,0.6213938886060479,1.0027716088657659,-0.7832117706402899,0.7933919176138621,0.8463987266215679,60.0,1238953.7095205463
SOXL,SMH,TREND_50_250_VT25,MAX,0.3400526076623953,0.7871977639965075,-0.7979164721644426,0.42617569573411923,0.7439569306416399,117.32841735647753,1190745.8283925478
SOXL,SMH,TREND_50_250_VT25,3Y,1.0210476047655281,1.307583497752505,-0.554152418362255,1.842539292318055,0.7482399147828198,10.84793641073333,81635.52844005675
SOXL,SMH,TREND_50_250_VT25,5Y,0.6158769181319761,1.0433083591224626,-0.6124586023343785,1.0055813009802927,0.6515973518972256,37.17315340223659,109120.48858625533
SOXL,SMH,TREND_50_250_VT25,10Y,0.6422592210018223,1.0833619210437133,-0.6124586023343788,1.0486573599486706,0.7371758895133285,51.75064254238478,1407448.778398298
SOXL,SMH,TREND_50_250_VT35,MAX,0.3382235436126806,0.7704534155002343,-0.8413741115745524,0.4019894823953248,0.7995881028899264,127.49351273589562,1164482.0110452524
SOXL,SMH,TREND_50_250_VT35,3Y,1.208008624597924,1.329077704632415,-0.6369560463958892,1.8965337269867233,0.8694908787088156,7.814032668303737,106302.1300084837
SOXL,SMH,TREND_50_250_VT35,5Y,0.5906977817144845,0.9778953787162793,-0.7406607989811067,0.7975280756414819,0.7537950173255974,42.11561055579662,100911.0259716645
SOXL,SMH,TREND_50_250_VT35,10Y,0.662645710624429,1.0496782264347555,-0.7406607989811066,0.8946682631725624,0.8175529287528763,56.02544810879634,1591709.6055547139
SOXL,SMH,TREND_50_250_VT45,MAX,0.32641526409260013,0.7559864547885186,-0.8476328851129865,0.38509037323285317,0.8122158993262522,130.44059788577627,1007577.6440108861
SOXL,SMH,TREND_50_250_VT45,3Y,1.215362846252937,1.3101628217600456,-0.6704322987762719,1.8128047357970627,0.9015658674362449,7.037621379206262,107362.18754820562
SOXL,SMH,TREND_50_250_VT45,5Y,0.5572325535333067,0.9471438771324792,-0.7735562982721049,0.7203516470333171,0.7801938897217653,44.53568297649867,90771.77596608966
SOXL,SMH,TREND_50_250_VT45,10Y,0.6452176777963701,1.0256147561898492,-0.7735562982721047,0.8340927211601727,0.8369552032341933,58.94059788577628,1432938.2272594885
SOXL,SMH,TREND_63_150,MAX,0.28081953586814046,0.7073578504988535,-0.9071896181557079,0.309548886195412,0.772782503037667,121.5,569127.8844817021
SOXL,SMH,TREND_63_150,3Y,0.3359736125558874,0.7940825427555783,-0.9071896181557079,0.3703455218534277,0.8444148936170213,14.0,23735.416068420815
SOXL,SMH,TREND_63_150,5Y,0.2438348653800957,0.6942388019059039,-0.9071896181557079,0.26878048480736083,0.7442231075697211,37.0,29643.768838882257
SOXL,SMH,TREND_63_150,10Y,0.39199794699685375,0.8178993170938771,-0.9071896181557078,0.4321014473178993,0.8022284122562674,60.0,270642.4937985528
SOXL,SMH,TREND_63_150_VT25,MAX,0.33066130187383513,0.7799046098534798,-0.7993345840442052,0.41367070620273416,0.7069275817140378,111.86719433095752,1061558.524929615
SOXL,SMH,TREND_63_150_VT25,3Y,0.5145590768952939,0.9340513968026846,-0.7993345840442054,0.6437342849497393,0.6956006925541812,16.752390485043367,34514.1329960357
SOXL,SMH,TREND_63_150_VT25,5Y,0.4109177686614347,0.8494467529288263,-0.7993345840442055,0.5140748027971097,0.6148238751403053,34.994181654445185,55531.85880109712
SOXL,SMH,TREND_63_150_VT25,10Y,0.4696623062478995,0.9211836291338756,-0.7993345840442054,0.587566603050827,0.7028762642710109,55.89582301549867,465083.1697059122
SOXL,SMH,TREND_63_150_VT35,MAX,0.3274820648919272,0.7605581402509161,-0.8648053891527694,0.37867717870347006,0.7580335517442267,119.34316220779294,1020892.3286080885
SOXL,SMH,TREND_63_150_VT35,3Y,0.5557390168842664,0.9462172845733753,-0.8648053891527694,0.6426174302969037,0.8068104180918253,14.826897154091906,37390.70174292348
SOXL,SMH,TREND_63_150_VT35,5Y,0.36895818931557756,0.7953101262870446,-0.8648053891527693,0.42663724572419437,0.7119591103363894,37.40200829202703,47779.84826074193
SOXL,SMH,TREND_63_150_VT35,10Y,0.4731358018865677,0.8943321265203895,-0.8648053891527693,0.5471008943990143,0.778646520240534,58.05841589030866,476161.67046033894
SOXL,SMH,TREND_63_150_VT45,MAX,0.3089913514492544,0.7381054944278581,-0.8941595846660744,0.34556622413732535,0.7684206594608676,121.03988417865844,811901.4658001538
SOXL,SMH,TREND_63_150_VT45,3Y,0.4817388353975489,0.8938189406834905,-0.8941595846660744,0.5387615853577806,0.8311512026899828,14.370746649768236,32329.89763181683
SOXL,SMH,TREND_63_150_VT45,5Y,0.3256914479569122,0.7603387988011152,-0.8941595846660744,0.364243087634678,0.7341496353462069,37.36337307515135,40717.66448910819
SOXL,SMH,TREND_63_150_VT45,10Y,0.44248371723086155,0.8628048523800166,-0.8941595846660744,0.4948598939372863,0.7950859584884481,59.53988417865844,386090.7950819581
SOXL,SMH,TREND_63_200,MAX,0.3728455480385091,0.8038806051559135,-0.8042640762151466,0.4635859776220692,0.7924665856622114,118.5,1767155.0272516953
SOXL,SMH,TREND_63_200,3Y,0.6777885910997246,1.0244724212255298,-0.8042640762151465,0.8427438339523835,0.8909574468085106,6.0,46842.97322903073
SOXL,SMH,TREND_63_200,5Y,0.5831642984355689,0.9640438107617997,-0.8042640762151465,0.7250905712212468,0.7729083665338645,38.0,98553.28145178154
SOXL,SMH,TREND_63_200,10Y,0.6248359994627974,1.00709582579643,-0.8042640762151465,0.7769040268505655,0.8245125348189415,53.0,1265434.0200344902
SOXL,SMH,TREND_63_200_VT25,MAX,0.37381304808459426,0.8318491251903478,-0.6884287998171801,0.5429944943963187,0.723318059090974,109.49363692030704,1787601.609054176
SOXL,SMH,TREND_63_200_VT25,3Y,0.7163247768827035,1.0974191280328922,-0.68842879981718,1.040521223215722,0.7288145722777746,10.827440792611103,50127.33485642391
SOXL,SMH,TREND_63_200_VT25,5Y,0.6453533000593692,1.0733503860966283,-0.6884287998171801,0.9374292595410737,0.6390650106267614,33.18802758951857,119400.17862452635
SOXL,SMH,TREND_63_200_VT25,10Y,0.6147207402258947,1.0631190752526785,-0.6884287998171801,0.8929329226045463,0.7205987930970249,48.87599768821841,1189032.5726035265
SOXL,SMH,TREND_63_200_VT35,MAX,0.3943342968703436,0.8324673120933804,-0.7681416606942251,0.51336142413361,0.7763099275263048,116.04643190596312,2277298.595807948
SOXL,SMH,TREND_63_200_VT35,3Y,0.8229719310108103,1.121413991678558,-0.7681416606942248,1.071380414736302,0.8457364004470868,7.560468859227276,60006.815572469175
SOXL,SMH,TREND_63_200_VT35,5Y,0.6624380853826175,1.032675744774591,-0.7681416606942251,0.8623905189362134,0.7381761711920247,36.14554176510386,125703.54572937921
SOXL,SMH,TREND_63_200_VT35,10Y,0.6626138704935289,1.0528063390979072,-0.7681416606942248,0.8626193635880616,0.7987296404846186,50.66817191303687,1591405.6615347506
SOXL,SMH,TREND_63_200_VT45,MAX,0.38608198613816636,0.8193149266612914,-0.804519488056169,0.4798914033406377,0.7873523201699049,118.08891495420522,2066916.9582022491
SOXL,SMH,TREND_63_200_VT45,3Y,0.7799241848448979,1.0863450875213054,-0.804519488056169,0.9694285799456558,0.8735680666009051,6.766578406844646,55876.58882295295
SOXL,SMH,TREND_63_200_VT45,5Y,0.6391881539819373,1.0066080315475403,-0.804519488056169,0.7944967940134113,0.7611569093043283,37.55744095596086,117188.64324817076
