product,signal,strategy,start,end,years,cagr,sharpe,maxdd,calmar,exposure,trades,end_value
USD,SMH,PB_RSI5_R10_H50_TS12,2010-11-01,2013-11-01,3,0.09588030002159242,0.5343077647738429,-0.36045213772121987,0.2660000870788231,0.39365918097754293,6.0,13165.796862999352
USD,SMH,PB_RSI5_R10_H50_TS12,2011-02-01,2014-02-01,3,0.022290430813728168,0.2101023005264361,-0.3604521377212201,0.06184019591241257,0.33112582781456956,5.5,10682.794976359623
USD,SMH,PB_RSI5_R10_H50_TS12,2011-05-01,2014-05-01,3,-0.02726863545942737,-0.04974447282279399,-0.3604521377212203,-0.07565119638856849,0.30596026490066225,4.5,9205.05537292139
USD,SMH,PB_RSI5_R10_H50_TS12,2011-08-01,2014-08-01,3,0.0484353362559502,0.3550423554519157,-0.25166624398788595,0.19245861299651157,0.2619047619047619,4.0,11524.575825797789
USD,SMH,PB_RSI5_R10_H50_TS12,2011-11-01,2014-11-01,3,0.016758671299118788,0.18465392312556334,-0.2758320325186785,0.060756798788349366,0.2993377483443709,5.5,10510.539588739777
USD,SMH,PB_RSI5_R10_H50_TS12,2012-02-01,2015-02-01,3,0.023268147820679097,0.2154001831262911,-0.2758320325186785,0.08435622073409277,0.36074270557029176,6.5,10712.456850415572
USD,SMH,PB_RSI5_R10_H50_TS12,2012-05-01,2015-05-01,3,0.07669085870461667,0.42034987103454746,-0.2758320325186788,0.2780346358047567,0.38675496688741723,7.0,12478.021573480717
USD,SMH,PB_RSI5_R10_H50_TS12,2012-08-01,2015-08-01,3,0.18622090361896015,0.8081346278074141,-0.2758320325186794,0.6751242845819557,0.3925729442970822,7.0,16668.94459588859
USD,SMH,PB_RSI5_R10_H50_TS12,2012-11-01,2015-11-01,3,0.18595262408048185,0.807597875911339,-0.2758320325186794,0.6741516653541286,0.3920529801324503,7.0,16668.94459588859
USD,SMH,PB_RSI5_R10_H50_TS12,2013-02-01,2016-02-01,3,0.15848084547348185,0.7188146714692875,-0.27583203251867905,0.5745556236756139,0.36423841059602646,6.5,15538.641438013408
USD,SMH,PB_RSI5_R10_H50_TS12,2013-05-01,2016-05-01,3,0.10232730029403236,0.5377622256230224,-0.2758320325186788,0.37097685631237537,0.3055555555555556,5.5,13394.659865507292
USD,SMH,PB_RSI5_R10_H50_TS12,2013-08-01,2016-08-01,3,0.12076744276439566,0.6206492308826201,-0.2688554329697941,0.44919100733948675,0.26851851851851855,5.0,14078.180199967856
USD,SMH,PB_RSI5_R10_H50_TS12,2013-11-01,2016-11-01,3,0.1445577223984904,0.6842882816855069,-0.2688554329697941,0.537678263748278,0.3029100529100529,5.5,14993.847858544823
USD,SMH,PB_RSI5_R10_H50_TS12,2014-02-01,2017-02-01,3,0.22611850666843658,0.9220305875002525,-0.2688554329697941,0.841041239787187,0.37433862433862436,6.5,18433.05601242374
USD,SMH,PB_RSI5_R10_H50_TS12,2014-05-01,2017-05-01,3,0.26086048664584416,1.0237005500666263,-0.2688554329697941,0.9702630285888694,0.4007936507936508,7.5,20044.771252868348
USD,SMH,PB_RSI5_R10_H50_TS12,2014-08-01,2017-08-01,3,0.2822542395911851,1.0187161597975531,-0.2688554329697941,1.0498364733544232,0.4576719576719577,8.0,21082.515632228846
USD,SMH,PB_RSI5_R10_H50_TS12,2014-11-01,2017-11-01,3,0.3222313685192768,1.196177894964617,-0.18467534837814215,1.74485317801851,0.42063492063492064,6.5,23116.51537495617
USD,SMH,PB_RSI5_R10_H50_TS12,2015-02-01,2018-02-01,3,0.3133974125151284,1.2357393918927322,-0.1846753483781426,1.697018120000584,0.35931307793923384,5.5,22680.796141807798
USD,SMH,PB_RSI5_R10_H50_TS12,2015-05-01,2018-05-01,3,0.2694601394192455,1.2347497429539889,-0.18467534837814226,1.4591018334915902,0.28835978835978837,4.5,20457.718868729527
USD,SMH,PB_RSI5_R10_H50_TS12,2015-08-01,2018-08-01,3,0.21471440464718805,1.0566034383492777,-0.18467534837814248,1.1626587226332852,0.26455026455026454,4.0,17923.48863280942
USD,SMH,PB_RSI5_R10_H50_TS12,2015-11-01,2018-11-01,3,0.12934157845499938,0.6595139633820041,-0.34180897817933054,0.37840310440043545,0.3130779392338177,7.0,14410.716592925117
USD,SMH,PB_RSI5_R10_H50_TS12,2016-02-01,2019-02-01,3,0.12934157845499938,0.6595139633820041,-0.34180897817933054,0.37840310440043545,0.3130779392338177,7.0,14410.716592925117
USD,SMH,PB_RSI5_R10_H50_TS12,2016-05-01,2019-05-01,3,0.2021545098443409,0.8769645862902412,-0.34180897817933054,0.5914253947369407,0.3615894039735099,7.5,17360.55349169499
USD,SMH,PB_RSI5_R10_H50_TS12,2016-08-01,2019-08-01,3,0.04118083214793833,0.29087121034450475,-0.3839005417929633,0.10726953381104386,0.3412698412698413,7.5,11286.99916217573
USD,SMH,PB_RSI5_R10_H50_TS12,2016-11-01,2019-11-01,3,0.06658741242049748,0.39457481914716436,-0.41853833869463575,0.15909513242723375,0.30423280423280424,7.0,12133.59128568828
USD,SMH,PB_RSI5_R10_H50_TS12,2017-02-01,2020-02-01,3,0.01096519841375021,0.1629354916225493,-0.4185383386946355,0.026198790887231933,0.26490066225165565,6.5,10332.129062332178
USD,SMH,PB_RSI5_R10_H50_TS12,2017-05-01,2020-05-01,3,-0.01572160904506914,0.04151855593770116,-0.4185383386946352,-0.0375631276554084,0.23778071334214002,5.5,9535.128323549945
USD,SMH,PB_RSI5_R10_H50_TS12,2017-08-01,2020-08-01,3,-0.033082186705966854,-0.08214686438176795,-0.34469486558255746,-0.09597528135516535,0.17989417989417988,5.0,9040.005269406103
USD,SMH,PB_RSI5_R10_H50_TS12,2017-11-01,2020-11-01,3,-0.03312527029570789,-0.08220124973450577,-0.34469486558255746,-0.09610027187299108,0.18013245033112582,5.0,9040.005269406103
USD,SMH,PB_RSI5_R10_H50_TS12,2018-02-01,2021-02-01,3,0.10614121950763011,0.5454718459000089,-0.34469486558255746,0.30792805494286757,0.24635761589403973,6.0,13528.756413710433
USD,SMH,PB_RSI5_R10_H50_TS12,2018-05-01,2021-05-01,3,0.10886460934323594,0.5027371704853633,-0.34469486558255746,0.31582892643105503,0.3082010582010582,10.0,13634.385467945289
USD,SMH,PB_RSI5_R10_H50_TS12,2018-08-01,2021-08-01,3,0.11601691145093773,0.5172798214119947,-0.34469486558255746,0.33657858887703873,0.3271523178807947,10.5,13893.86764237753
USD,SMH,PB_RSI5_R10_H50_TS12,2018-11-01,2021-11-01,3,0.24458346135144282,0.868932695957045,-0.3368920837680528,0.7259994316750891,0.3615894039735099,8.5,19261.71697622379
USD,SMH,PB_RSI5_R10_H50_TS12,2019-02-01,2022-02-01,3,0.3222665966917364,1.0141402453854187,-0.3368920837680528,0.9565870265850892,0.3910171730515192,9.0,23144.00451086208
USD,SMH,PB_RSI5_R10_H50_TS12,2019-05-01,2022-05-01,3,0.22854422333421542,0.8128770522820052,-0.2984879846841447,0.7656731093415948,0.34478203434610305,8.5,18557.826407508725
USD,SMH,PB_RSI5_R10_H50_TS12,2019-08-01,2022-08-01,3,0.34753638394485376,1.1287534256665905,-0.2984879846841445,1.1643228598049316,0.32671957671957674,8.0,24469.297453522795
USD,SMH,PB_RSI5_R10_H50_TS12,2019-11-01,2022-11-01,3,0.2991290091165626,1.0390921407376292,-0.2984879846841447,1.0021475719804809,0.29365079365079366,7.5,21925.87034198181
USD,SMH,PB_RSI5_R10_H50_TS12,2020-02-01,2023-02-01,3,0.2720698268260373,0.9901040715300702,-0.2984879846841446,0.9114933960036529,0.2605820105820106,7.0,20584.146026682363
USD,SMH,PB_RSI5_R10_H50_TS12,2020-05-01,2023-05-01,3,0.27969620277129903,1.0103209075860542,-0.2984879846841446,0.937043422592937,0.26225165562913905,7.5,20936.091925063414
USD,SMH,PB_RSI5_R10_H50_TS12,2020-08-01,2023-08-01,3,0.5263180384645387,1.4048086604672199,-0.2984879846841446,1.7632804852144397,0.3275862068965517,8.0,35438.685969321225
USD,SMH,PB_RSI5_R10_H50_TS12,2020-11-01,2023-11-01,3,0.5254634218018426,1.4038707344802537,-0.2984879846841446,1.7604173325699521,0.3271523178807947,8.0,35438.685969321225
USD,SMH,PB_RSI5_R10_H50_TS12,2021-02-01,2024-02-01,3,0.43202176978004014,1.2682997101748195,-0.29848798468414484,1.4473673713774395,0.2830687830687831,7.5,29366.274949362596
USD,SMH,PB_RSI5_R10_H50_TS12,2021-05-01,2024-05-01,3,0.6389592018911501,1.6132584248669155,-0.19211132601122105,3.3259840278955184,0.27019867549668874,4.5,43939.28321401627
USD,SMH,PB_RSI5_R10_H50_TS12,2021-08-01,2024-08-01,3,1.0251488579651826,2.0882025525987613,-0.19785589479540733,5.181290448916049,0.3125827814569536,4.5,82823.72427597984
USD,SMH,PB_RSI5_R10_H50_TS12,2021-11-01,2024-11-01,3,1.0788582041848525,2.1253634290921615,-0.1978558947954071,5.452747340686745,0.2791005291005291,4.0,89841.00537341028
USD,SMH,PB_RSI5_R10_H50_TS12,2022-02-01,2025-02-01,3,0.9886254945665331,2.0571038211392367,-0.19785589479540722,4.996694668050304,0.2656042496679947,4.0,78001.83257920976
USD,SMH,PB_RSI5_R10_H50_TS12,2022-05-01,2025-05-01,3,0.9886254945665331,2.0571038211392363,-0.19785589479540722,4.996694668050304,0.2656042496679947,4.0,78001.83257920976
USD,SMH,PB_RSI5_R10_H50_TS12,2022-08-01,2025-08-01,3,1.273653659370944,2.3073774567598297,-0.19785589479540722,6.4372793172928455,0.32625994694960214,4.5,116772.82462166323
USD,SMH,PB_RSI5_R10_H50_TS12,2022-11-01,2025-11-01,3,1.3197552574367521,2.343413026097288,-0.19785589479540722,6.670285253828016,0.33200531208499334,5.0,123587.91372413519
USD,SMH,PB_RSI5_R10_H50_TS12,2023-02-01,2026-02-01,3,1.3980448394473872,2.382696202543972,-0.19785589479540722,7.065975167902047,0.3670212765957447,5.5,136001.09883916573
USD,SMH,PB_RSI5_R10_H50_TS12,2023-05-01,2026-05-01,3,1.7177103291099298,2.507906409221192,-0.19785589479540722,8.681623213127551,0.42572944297082227,6.0,199142.26303408976
USD,SMH,PB_RSI5_R10_H50_TS12,2007-02-01,2012-02-01,5,0.10385250418228842,0.5406292279537347,-0.27141053901002676,0.38263990986161295,0.2727993655828707,8.0,16395.53218321147
USD,SMH,PB_RSI5_R10_H50_TS12,2007-05-01,2012-05-01,5,0.08103668112113005,0.4506405961862523,-0.27141053901002654,0.2985760295702311,0.2733755942947702,8.0,14773.06902560367
USD,SMH,PB_RSI5_R10_H50_TS12,2007-08-01,2012-08-01,5,0.01975835557842398,0.19885463289496497,-0.35739315934740723,0.05528464958451455,0.24247226624405704,7.5,11029.44859843636
USD,SMH,PB_RSI5_R10_H50_TS12,2007-11-01,2012-11-01,5,0.042274327306647264,0.3029877556650404,-0.35739315934740734,0.11828521671718431,0.19682539682539682,5.0,12300.144204375274
USD,SMH,PB_RSI5_R10_H50_TS12,2008-02-01,2013-02-01,5,0.059424788971027764,0.3802893859005089,-0.3604521377212201,0.16486180203205764,0.21428571428571427,5.5,13345.985627936594
USD,SMH,PB_RSI5_R10_H50_TS12,2008-05-01,2013-05-01,5,0.08872155786729397,0.49629037618506594,-0.3604521377212201,0.24613963570362496,0.2494042891183479,6.5,15291.060872635137
USD,SMH,PB_RSI5_R10_H50_TS12,2008-08-01,2013-08-01,5,0.11450974477838272,0.5776285186619428,-0.3604521377212201,0.31768363340085537,0.2946783161239079,7.5,17188.283561980323
USD,SMH,PB_RSI5_R10_H50_TS12,2008-11-01,2013-11-01,5,0.11764021168229677,0.585386019704484,-0.3604521377212201,0.3263684671868467,0.3161239078633836,8.0,17430.84415037383
USD,SMH,PB_RSI5_R10_H50_TS12,2009-02-01,2014-02-01,5,0.11764021168229677,0.585386019704484,-0.3604521377212201,0.3263684671868467,0.3161239078633836,8.0,17430.84415037383
USD,SMH,PB_RSI5_R10_H50_TS12,2009-05-01,2014-05-01,5,0.11764021168229677,0.5853860197044838,-0.3604521377212201,0.3263684671868467,0.3161239078633836,8.0,17430.84415037383
USD,SMH,PB_RSI5_R10_H50_TS12,2009-08-01,2014-08-01,5,0.05181041882507498,0.3352969436844764,-0.3604521377212201,0.14373730490994077,0.3050039714058777,7.5,12870.64432160092
USD,SMH,PB_RSI5_R10_H50_TS12,2009-11-01,2014-11-01,5,0.013540104110470796,0.17367021654999945,-0.3604521377212202,0.03756422196875121,0.29864972200158857,8.5,10695.017760284056
USD,SMH,PB_RSI5_R10_H50_TS12,2010-02-01,2015-02-01,5,0.0174078053640212,0.19221340366609396,-0.3604521377212202,0.048294360172402954,0.335186656076251,9.5,10900.479019575067
USD,SMH,PB_RSI5_R10_H50_TS12,2010-05-01,2015-05-01,5,0.046006862635819434,0.30321520748889924,-0.3604521377212202,0.12763653706335326,0.37887212073073867,10.5,12519.735428189791
USD,SMH,PB_RSI5_R10_H50_TS12,2010-08-01,2015-08-01,5,0.09148954856527625,0.5006408894862242,-0.36045213772121987,0.25381885413046407,0.3526608419380461,10.0,15486.277468708682
USD,SMH,PB_RSI5_R10_H50_TS12,2010-11-01,2015-11-01,5,0.09148954856527625,0.5006408894862242,-0.36045213772121987,0.25381885413046407,0.3526608419380461,10.0,15486.277468708682
USD,SMH,PB_RSI5_R10_H50_TS12,2011-02-01,2016-02-01,5,0.046811519781650324,0.3191828608202483,-0.3604521377212201,0.12986889210199432,0.314785373608903,9.5,12565.644819431267
USD,SMH,PB_RSI5_R10_H50_TS12,2011-05-01,2016-05-01,5,0.016052705199085304,0.18213455477682886,-0.3604521377212203,0.04453491467846623,0.29968203497615264,8.5,10827.452610978007
USD,SMH,PB_RSI5_R10_H50_TS12,2011-08-01,2016-08-01,5,0.10142541070547129,0.5513560558890096,-0.2758320325186785,0.36770715054134645,0.2962668784749801,8.5,16203.505106592484
USD,SMH,PB_RSI5_R10_H50_TS12,2011-11-01,2016-11-01,5,0.11569463393630364,0.5897906161305384,-0.2758320325186785,0.41943871739577293,0.33915806195393167,9.5,17279.77365662755
USD,SMH,PB_RSI5_R10_H50_TS12,2012-02-01,2017-02-01,5,0.16277701889517515,0.7441300102934986,-0.2758320325186785,0.5901309482036042,0.38204924543288327,10.5,21243.315171635517
USD,SMH,PB_RSI5_R10_H50_TS12,2012-05-01,2017-05-01,5,0.1859440178624725,0.8361120117510891,-0.2758320325186788,0.6741204644166218,0.37042925278219396,11.0,23427.88765815824
USD,SMH,PB_RSI5_R10_H50_TS12,2012-08-01,2017-08-01,5,0.24513737114139644,1.0028999825854281,-0.2758320325186794,0.8887197360763228,0.3942766295707472,11.0,29876.563898533957
USD,SMH,PB_RSI5_R10_H50_TS12,2012-11-01,2017-11-01,5,0.24470412714118694,1.0021005397635483,-0.2758320325186794,0.8871490555565389,0.39365079365079364,11.0,29876.563898533957
USD,SMH,PB_RSI5_R10_H50_TS12,2013-02-01,2018-02-01,5,0.22734630082511798,0.9502224936993279,-0.27583203251867905,0.8242200833208968,0.376984126984127,10.5,27850.66631835348
USD,SMH,PB_RSI5_R10_H50_TS12,2013-05-01,2018-05-01,5,0.19143635249122037,0.8538309333202893,-0.2758320325186788,0.6940323454936536,0.34206349206349207,9.5,24007.903383976864
USD,SMH,PB_RSI5_R10_H50_TS12,2013-08-01,2018-08-01,5,0.1611731527611242,0.7818205243553357,-0.2688554329697941,0.5994788759921843,0.2968253968253968,8.5,21109.839445748945
USD,SMH,PB_RSI5_R10_H50_TS12,2013-11-01,2018-11-01,5,0.11131478611665835,0.5740783815702858,-0.34180897817933054,0.3256637280553143,0.30396825396825394,11.0,16950.61514340592
USD,SMH,PB_RSI5_R10_H50_TS12,2014-02-01,2019-02-01,5,0.11140795316124041,0.5743066244261993,-0.34180897817933054,0.32593629855676315,0.30420969023034156,11.0,16950.61514340592
USD,SMH,PB_RSI5_R10_H50_TS12,2014-05-01,2019-05-01,5,0.1536177940419643,0.7095654380791085,-0.34180897817933054,0.44942586019893405,0.3328038125496426,11.5,20420.36279158425
USD,SMH,PB_RSI5_R10_H50_TS12,2014-08-01,2019-08-01,5,0.09908950176079445,0.5049479028698333,-0.3839005417929634,0.258112430104965,0.3431294678316124,12.0,16032.545032648408
USD,SMH,PB_RSI5_R10_H50_TS12,2014-11-01,2019-11-01,5,0.15316011225223458,0.7054360799901074,-0.4185383386946354,0.3659404601497686,0.3415409054805401,11.0,20379.91953944743
USD,SMH,PB_RSI5_R10_H50_TS12,2015-02-01,2020-02-01,5,0.1545558108279781,0.7194587819248545,-0.4185383386946363,0.3692751572293627,0.32406671961874506,10.5,20503.45166362682
USD,SMH,PB_RSI5_R10_H50_TS12,2015-05-01,2020-05-01,5,0.13085045723941224,0.6699392453446456,-0.41853833869463586,0.31263672916444646,0.28095238095238095,9.5,18493.788637334368
USD,SMH,PB_RSI5_R10_H50_TS12,2015-08-01,2020-08-01,5,0.10141640442873268,0.5566945271987718,-0.41853833869463586,0.2423109069172412,0.26687847498014294,9.0,16202.843168673777
USD,SMH,PB_RSI5_R10_H50_TS12,2015-11-01,2020-11-01,5,0.10141640442873268,0.5566945271987718,-0.41853833869463586,0.2423109069172412,0.26687847498014294,9.0,16202.843168673777
USD,SMH,PB_RSI5_R10_H50_TS12,2016-02-01,2021-02-01,5,0.1938123968958141,0.8548354244866003,-0.41853833869463586,0.4630696377786766,0.30634920634920637,10.0,24248.251179718674
USD,SMH,PB_RSI5_R10_H50_TS12,2016-05-01,2021-05-01,5,0.1958405282691058,0.7906583462687521,-0.41853833869463586,0.4679153859116127,0.3439237490071485,14.0,24437.575295005972
USD,SMH,PB_RSI5_R10_H50_TS12,2016-08-01,2021-08-01,5,0.1558840061574569,0.6715395074874202,-0.4185383386946355,0.3724485710046015,0.3328038125496426,14.0,20621.56458570782
USD,SMH,PB_RSI5_R10_H50_TS12,2016-11-01,2021-11-01,5,0.16355165926817405,0.6909007711714206,-0.41853833869463575,0.3907686444646134,0.3399523431294678,14.0,21314.114518039452
USD,SMH,PB_RSI5_R10_H50_TS12,2017-02-01,2022-02-01,5,0.162905796660753,0.679292716479493,-0.4185383386946355,0.3892255060046211,0.31507936507936507,13.5,21267.805338557424
USD,SMH,PB_RSI5_R10_H50_TS12,2017-05-01,2022-05-01,5,0.14438426902602508,0.6236614426686669,-0.4185383386946352,0.34497262419576713,0.2992063492063492,12.5,19627.247379510736
USD,SMH,PB_RSI5_R10_H50_TS12,2017-08-01,2022-08-01,5,0.13235643204615566,0.6026598377654337,-0.34469486558255746,0.3839814434788995,0.26449563145353455,12.0,18608.07885474334
USD,SMH,PB_RSI5_R10_H50_TS12,2017-11-01,2022-11-01,5,0.13235643204615566,0.6026598377654339,-0.34469486558255746,0.3839814434788995,0.26449563145353455,12.0,18608.07885474334
USD,SMH,PB_RSI5_R10_H50_TS12,2018-02-01,2023-02-01,5,0.13235643204615566,0.6026598377654337,-0.34469486558255746,0.3839814434788995,0.26449563145353455,12.0,18608.07885474334
USD,SMH,PB_RSI5_R10_H50_TS12,2018-05-01,2023-05-01,5,0.13620546388323174,0.615357113285338,-0.34469486558255746,0.3951479336747165,0.2652899126290707,12.5,18926.238132334398
USD,SMH,PB_RSI5_R10_H50_TS12,2018-08-01,2023-08-01,5,0.2626705073791875,0.9192983414710806,-0.34469486558255746,0.762037771973356,0.30445151033386325,13.0,32036.590790349226
USD,SMH,PB_RSI5_R10_H50_TS12,2018-11-01,2023-11-01,5,0.31906911920065717,1.0841109247357517,-0.3368920837680528,0.9470959235133984,0.27503974562798095,10.0,39845.86520469747
USD,SMH,PB_RSI5_R10_H50_TS12,2019-02-01,2024-02-01,5,0.3768256952838904,1.2061535235484442,-0.3368920837680528,1.118535321664998,0.28832406671961874,10.5,49413.28257988342
USD,SMH,PB_RSI5_R10_H50_TS12,2019-05-01,2024-05-01,5,0.4297589415165879,1.2435837017082298,-0.2984879846841447,1.4397864020267082,0.2896825396825397,11.0,59746.725231787415
USD,SMH,PB_RSI5_R10_H50_TS12,2019-08-01,2024-08-01,5,0.7225308516910025,1.728359798277901,-0.2984879846841445,2.420636302850092,0.3153296266878475,11.0,151320.53744715085
USD,SMH,PB_RSI5_R10_H50_TS12,2019-11-01,2024-11-01,5,0.7413699341810314,1.7267094935605944,-0.2984879846841447,2.483751347530914,0.32486100079428115,11.0,159771.4925541641
USD,SMH,PB_RSI5_R10_H50_TS12,2020-02-01,2025-02-01,5,0.7446287115476515,1.7285630596159607,-0.2984879846841446,2.494668964097855,0.3158313444709626,11.0,160560.11121592845
USD,SMH,PB_RSI5_R10_H50_TS12,2020-05-01,2025-05-01,5,0.7446287115476515,1.7285630596159607,-0.2984879846841446,2.494668964097855,0.3158313444709626,11.0,160560.11121592845
USD,SMH,PB_RSI5_R10_H50_TS12,2020-08-01,2025-08-01,5,0.8925809569027481,1.895696540161047,-0.2984879846841446,2.9903413293076553,0.35270700636942676,11.5,240366.88739604875
USD,SMH,PB_RSI5_R10_H50_TS12,2020-11-01,2025-11-01,5,0.9142427001119038,1.918681878444967,-0.2984879846841446,3.062912904448537,0.35589171974522293,12.0,254395.16632306227
USD,SMH,PB_RSI5_R10_H50_TS12,2021-02-01,2026-02-01,5,0.7997301729000275,1.791491165262439,-0.29848798468414484,2.6792709051464465,0.33678343949044587,11.5,187062.21726087405
USD,SMH,PB_RSI5_R10_H50_TS12,2021-05-01,2026-05-01,5,0.9398109362871858,1.985175604981206,-0.19785589479540733,4.749976932751972,0.3351910828025478,8.5,271787.4555155019
USD,SMH,PB_RSI5_R10_H50_TS16,2007-02-01,2010-02-01,3,0.20338414022423312,0.9300073838045411,-0.20676352479196392,0.9836557991979922,0.26455026455026454,4.0,17426.60753183438
USD,SMH,PB_RSI5_R10_H50_TS16,2007-05-01,2010-05-01,3,0.16826809496803352,0.826801582278119,-0.2067635247919638,0.8138190482936356,0.21796565389696168,3.5,15954.954686296951
USD,SMH,PB_RSI5_R10_H50_TS16,2007-08-01,2010-08-01,3,0.08689160086831493,0.4488300066324609,-0.27141053901002665,0.3201482196868741,0.21693121693121692,3.5,12839.812981558105
USD,SMH,PB_RSI5_R10_H50_TS16,2007-11-01,2010-11-01,3,0.09768800723972193,0.5321462485128252,-0.2714105390100271,0.35992709640546755,0.13227513227513227,2.0,13226.250934465996
USD,SMH,PB_RSI5_R10_H50_TS16,2008-02-01,2011-02-01,3,0.18346972496521574,0.8392037014725711,-0.27141053901002654,0.6759860012600245,0.19682959048877147,2.5,16586.767746164765
USD,SMH,PB_RSI5_R10_H50_TS16,2008-05-01,2011-05-01,3,0.2371736782591125,1.0019087982265664,-0.27141053901002654,0.8738558168161287,0.2208994708994709,3.5,18936.164362085572
USD,SMH,PB_RSI5_R10_H50_TS16,2008-08-01,2011-08-01,3,0.1478835267876768,0.6743041538965042,-0.27141053901002654,0.5448702446378239,0.26455026455026454,4.0,15124.93337182515
USD,SMH,PB_RSI5_R10_H50_TS16,2008-11-01,2011-11-01,3,0.1478835267876768,0.6743041538965042,-0.27141053901002654,0.5448702446378239,0.26455026455026454,4.0,15124.93337182515
USD,SMH,PB_RSI5_R10_H50_TS16,2009-02-01,2012-02-01,3,0.14767440989761438,0.6738578244127977,-0.27141053901002654,0.5440997628030905,0.26420079260237783,4.0,15124.93337182515
USD,SMH,PB_RSI5_R10_H50_TS16,2009-05-01,2012-05-01,3,0.14158761303902168,0.638492788880535,-0.27141053901002654,0.5216732318334592,0.31175693527080584,4.5,14885.243881570123
USD,SMH,PB_RSI5_R10_H50_TS16,2009-08-01,2012-08-01,3,-0.031166322873727337,0.0007923381923064072,-0.37720139301869215,-0.08262515316899398,0.31175693527080584,4.5,9092.705256379193
USD,SMH,PB_RSI5_R10_H50_TS16,2009-11-01,2012-11-01,3,-0.060799985290589165,-0.15328878114882807,-0.3772013930186924,-0.16118706456520482,0.26455026455026454,4.0,8284.652032133663
USD,SMH,PB_RSI5_R10_H50_TS16,2010-02-01,2013-02-01,3,-0.03485635594735359,-0.03310501405276111,-0.3772013930186924,-0.09240781341872263,0.29326287978863935,4.5,8989.069161805593
USD,SMH,PB_RSI5_R10_H50_TS16,2010-05-01,2013-05-01,3,0.009887230291351301,0.16453801468537893,-0.3772013930186924,0.026212072580711107,0.352317880794702,5.5,10299.15718279909
USD,SMH,PB_RSI5_R10_H50_TS16,2010-08-01,2013-08-01,3,0.09132497414128538,0.519702490256436,-0.37720139301869193,0.24211197474755836,0.3611111111111111,5.5,12997.573483275237
USD,SMH,PB_RSI5_R10_H50_TS16,2010-11-01,2013-11-01,3,0.09630125976611081,0.5336091635590741,-0.37720139301869193,0.25530462386531716,0.3963011889035667,6.0,13180.99488544274
USD,SMH,PB_RSI5_R10_H50_TS16,2011-02-01,2014-02-01,3,0.022684162975756372,0.21192622019298024,-0.37720139301869227,0.06013806787461216,0.3337748344370861,5.5,10695.126729575786
USD,SMH,PB_RSI5_R10_H50_TS16,2011-05-01,2014-05-01,3,-0.026893990826464487,-0.045373993002668346,-0.3772013930186924,-0.07129875796914606,0.3086092715231788,4.5,9215.681287904436
USD,SMH,PB_RSI5_R10_H50_TS16,2011-08-01,2014-08-01,3,0.04883860381958227,0.35519822341656226,-0.2712645162462014,0.18004051726122572,0.26455026455026454,4.0,11537.879294161563
USD,SMH,PB_RSI5_R10_H50_TS16,2011-11-01,2014-11-01,3,0.02836134531364043,0.23829583337416438,-0.29369810314155975,0.09656632102921865,0.3072847682119205,4.5,10873.992618143071
USD,SMH,PB_RSI5_R10_H50_TS16,2012-02-01,2015-02-01,3,0.03496067911923739,0.26427594711847485,-0.29369810314155975,0.1190361079805363,0.3687002652519894,5.5,11082.892151264132
USD,SMH,PB_RSI5_R10_H50_TS16,2012-05-01,2015-05-01,3,0.08897744489325876,0.4615787978463823,-0.29369810314155986,0.30295546325122985,0.39470198675496687,6.0,12909.509862312258
USD,SMH,PB_RSI5_R10_H50_TS16,2012-08-01,2015-08-01,3,0.19931291512594584,0.8445024770054055,-0.29369810314156053,0.6786319455045249,0.3978779840848806,6.0,17225.47010040912
USD,SMH,PB_RSI5_R10_H50_TS16,2012-11-01,2015-11-01,3,0.19902424297274024,0.8439414367850175,-0.29369810314156053,0.677649058144621,0.3973509933774834,6.0,17225.47010040912
USD,SMH,PB_RSI5_R10_H50_TS16,2013-02-01,2016-02-01,3,0.17124966928526963,0.756529740313488,-0.29369810314156,0.583080610509523,0.3695364238410596,5.5,16057.429548208902
USD,SMH,PB_RSI5_R10_H50_TS16,2013-05-01,2016-05-01,3,0.1144610379865314,0.5799029795919469,-0.29369810314155975,0.3897234499038022,0.31084656084656087,4.5,13841.866933516325
USD,SMH,PB_RSI5_R10_H50_TS16,2013-08-01,2016-08-01,3,0.1331041581493535,0.6625146241044548,-0.2868936244622041,0.46394951577911026,0.27380952380952384,4.0,14548.207938883656
USD,SMH,PB_RSI5_R10_H50_TS16,2013-11-01,2016-11-01,3,0.1571563064794641,0.7233302875116917,-0.286893624462204,0.5477859843489419,0.3082010582010582,4.5,15494.44696343588
USD,SMH,PB_RSI5_R10_H50_TS16,2014-02-01,2017-02-01,3,0.23961486145876498,0.9563086584711613,-0.286893624462204,0.835204553283241,0.37962962962962965,5.5,19048.479846737715
USD,SMH,PB_RSI5_R10_H50_TS16,2014-05-01,2017-05-01,3,0.2747392596815079,1.0566285560471127,-0.286893624462204,0.957634594343182,0.4060846560846561,6.5,20714.00537086117
USD,SMH,PB_RSI5_R10_H50_TS16,2014-08-01,2017-08-01,3,0.2963685018381088,1.0498249682510679,-0.286893624462204,1.0330257508986682,0.46296296296296297,7.0,21786.396887655264
USD,SMH,PB_RSI5_R10_H50_TS16,2014-11-01,2017-11-01,3,0.3222313685192768,1.196177894964617,-0.18467534837814215,1.74485317801851,0.42063492063492064,6.5,23116.51537495617
