product,signal,strategy,median_cagr,worst_cagr,median_sharpe,worst_sharpe,median_calmar,worst_maxdd,median_exposure,trades,score
USD,SOXX,PB_RSI5_R5_H40_TS8,0.5380018519058408,0.21190786428344133,1.390466351158032,0.8092509968737193,1.7837663408223248,-0.44826867805905235,0.3141989613701832,135.0,3.482499373340507
USD,SMH,HYB_F40_L5_B65,0.7375276459525417,0.3026936924593171,1.4161202192190268,0.9047801928639009,1.6832989124319395,-0.5392436552045516,0.6289168277150056,255.125,3.4769610260966
USD,SMH,HYB_F50_L7_B50,0.6950658659759388,0.2728319009929414,1.3918553027291791,0.8559228029503679,1.7300749431739493,-0.5232821798693486,0.5946553618395498,204.5,3.472326897137191
USD,SMH,PB_RSI3_R10_H30,0.31815772462908154,0.1226060021855504,1.3773626135839878,0.76717671164483,1.819418082741326,-0.3692691037313688,0.11945057018246155,38.0,3.4498778753292965
USD,SMH,PB_RSI3_R10_H30_TS16,0.31815772462908154,0.1226060021855504,1.3773626135839878,0.76717671164483,1.819418082741326,-0.3692691037313688,0.11945057018246155,38.0,3.4498778753292965
USD,SMH,PB_RSI5_R15_H30,0.3794287153997322,0.1830957855194013,1.4318224333743803,0.9141170412161108,1.691110460041315,-0.44828357695737464,0.1722016034548634,56.0,3.4430100464794235
USD,SMH,PB_RSI5_R15_H30_TS16,0.3794287153997322,0.1830957855194013,1.4318224333743803,0.9141170412161108,1.691110460041315,-0.44828357695737464,0.1722016034548634,56.0,3.4430100464794235
USD,SMH,PB_RSI3_R10_H30_TS12,0.31815772462908154,0.11575544388980896,1.3773626135839878,0.7345184009871413,1.819418082741326,-0.40019502138588003,0.11945057018246155,39.0,3.438288018517004
USD,SMH,HYB_F63_L5_B65,0.7150136747579904,0.32699882919456336,1.4006828474280837,0.9617996555930751,1.6319140681697748,-0.4381441944182106,0.6199867382836344,206.075,3.4365462440934094
USD,SOXX,PB_RSI3_R5_H40_TS16,0.505062260792079,0.17031582039668502,1.3871135019561125,0.7365023046919995,1.7742098014241372,-0.5664878488531495,0.24692603808671398,67.5,3.430606789751592
USD,SMH,PB_RSI5_R15_H30_TS12,0.3794287153997322,0.17389049950490088,1.4318224333743803,0.8811126580397783,1.691110460041315,-0.5259823325027,0.172054766435585,58.0,3.4301563076780903
USD,SMH,PB_RSI7_R10_H20_TS8,0.4665923482225032,0.10801350720475611,1.4875215598223726,0.549609976388651,1.9775052632225814,-0.6904293052782831,0.22556570375878104,128.0,3.4064360707444945
USD,SMH,PB_RSI5_R15_H50,0.49188585604838475,0.18759850329817884,1.3362588189024143,0.768338726645931,1.78217262953208,-0.4978729299798744,0.2795980464500991,53.0,3.404315381745066
USD,SMH,PB_RSI3_R10_H40_TS12,0.39281834459096343,0.14101951598424356,1.4215635546042122,0.7748297413071307,1.7050014675802792,-0.29446829341937286,0.1586705307698771,42.0,3.3907822155033958
USD,SMH,PB_RSI3_R10_H30_TS8,0.3123891164274769,0.12052955661894504,1.3590657542647944,0.770577609302203,1.7780398298596451,-0.30140493227444953,0.11885319842793568,38.0,3.3900147647594627
USD,SMH,PB_RSI3_R5_H40_TS16,0.4895254648639561,0.14632238884868287,1.4120150597463765,0.6603319200877844,1.726980472927091,-0.5664878488531498,0.24186381114305266,65.0,3.377239707119755
USD,SOXX,HYB_F50_L5_B35,0.5721434789803023,0.2689112170770058,1.4600021838602868,0.9668467651670375,1.5398297874926217,-0.4564958991150363,0.4350684879800486,172.575,3.3759992711831712
USD,SOXX,HYB_F63_L5_B35,0.5868239244920933,0.26710499709685953,1.4769937383605574,0.965223226075797,1.521126597389293,-0.4564958991150363,0.4316875711464683,156.125,3.3729786408172293
USD,SMH,PB_RSI5_R15_H50_TS12,0.48632864434310386,0.16264987853710577,1.3338621925398002,0.7072378889277534,1.7752008963094974,-0.4912583514198837,0.2746970866788106,74.0,3.367197500349789
USD,SMH,PB_RSI5_R15_H30_TS8,0.3726712704008589,0.16823793183853897,1.4132903833834338,0.8689722765675904,1.6403400091187654,-0.5218816872374002,0.16870537047236822,60.0,3.3549924275633662
USD,SMH,PB_RSI7_R10_H40_TS8,0.6625828577676315,0.15594567433273476,1.5221428462701267,0.6417299148070511,1.84315089164525,-0.6634273513255603,0.36472431008159956,143.5,3.3536990537835067
USD,SMH,PB_RSI5_R15_H50_TS16,0.4848548254342314,0.18109404592272504,1.3234602956034576,0.7521476762200358,1.7394969021150124,-0.5487014988860343,0.2791896331358251,55.0,3.3415411397348413
USD,SMH,TREND_63_250_VT25,0.6578228922055568,0.32182993304739216,1.286327185097611,0.8924952644597363,1.6600280510352239,-0.4779984558296053,0.7176252146492683,264.88879408801404,3.330394018771465
USD,SMH,HYB_F40_L7_B65,0.7159573815774317,0.27741113301955767,1.3419869495919956,0.8275495522433669,1.6340679408707346,-0.6066711392824085,0.6623629873660948,261.6,3.321647845033351
USD,SOXX,HYB_F40_L5_B35,0.5582097263696965,0.2513407589319725,1.433715657806641,0.9164365711135053,1.4998715662113884,-0.4564958991150363,0.437825825616941,182.375,3.288366746262392
USD,SMH,PB_RSI3_R5_H50_TS12,0.4987425516280982,0.18004650697017488,1.3137226090865306,0.7437481156935535,1.6963227812809138,-0.3940395299925614,0.2948341928743442,62.0,3.2860056727759206
USD,SMH,PB_RSI5_R10_H60_TS8,0.5367608193957177,0.21141704289188956,1.3355048143817299,0.8172862335837788,1.634146725934714,-0.43621481903384085,0.35457517324256493,107.5,3.2796816201583336
USD,SOXX,PB_RSI5_R10_H50_TS12,0.49729640672384146,0.19434385619785166,1.3291399329770113,0.7663310397514201,1.6544872230684815,-0.5491720955649507,0.31455174130378605,80.0,3.2723818440822736
USD,SOXX,PB_RSI5_R5_H30_TS12,0.49422629267011775,0.23756924301544768,1.3648943220331813,0.9157724906871679,1.5495531533333344,-0.5211258164184494,0.27746715314195836,98.0,3.2621752195460316
USD,SMH,PB_RSI7_R10_H60_TS12,0.6623356722516898,0.19597263694896805,1.3378280973695253,0.6889407267371315,1.6411263340924804,-0.5891537309770652,0.4569061596827969,95.5,3.2491759316207722
USD,SOXX,PB_RSI5_R10_H30_TS8,0.3708993430723634,0.16407036463731384,1.3649000541095004,0.8263651615503003,1.5897224002753108,-0.3791110547989882,0.18455124983551668,71.0,3.2432489270910434
USD,SMH,HYB_F50_L5_B65,0.6713225773319703,0.29812433078278433,1.336558744521088,0.8969392951141552,1.5321955326222811,-0.4739639329890746,0.6245162921731301,234.02499999999998,3.2420512663133003
USD,SMH,PB_RSI3_R10_H50_TS8,0.4256794994966553,0.17245682291177822,1.3897021356745278,0.8523787827205441,1.5502530420584528,-0.274587108006207,0.19390975691345244,47.0,3.239278284869006
USD,SOXX,PB_RSI5_R5_H50_TS12,0.49457356607244285,0.253255187010623,1.2408530048130209,0.8578679076798332,1.6423490139970225,-0.4270279058468993,0.39407702935796557,90.5,3.224296589235313
USD,SOXX,PB_RSI5_R10_H30_TS12,0.37859560461540454,0.17003310315947395,1.3770155273738087,0.8242219970857105,1.552622948274995,-0.41877351811379226,0.18866878955996108,66.0,3.2207105264999685
USD,SOXX,PB_RSI5_R5_H60,0.5724408319453264,0.25305384315086576,1.3064316550458805,0.797477851659467,1.5577523303742813,-0.5828862774672361,0.4628658883641309,67.0,3.190080369910462
USD,SMH,PB_RSI3_R5_H50,0.5086952493836737,0.1930088540930146,1.3036613778745954,0.7514014299918208,1.5890965833636592,-0.5268994975272338,0.29861453509479785,54.0,3.1771127457827175
USD,SMH,PB_RSI5_R5_H40,0.7183746433473406,0.27070822439895825,1.3906931616244291,0.8515461288154003,1.4326571798085923,-0.5444462642840124,0.4314214689193881,95.0,3.1715909858363505
USD,SMH,PB_RSI7_R10_H30_TS8,0.5701440393336704,0.14610414652209913,1.5613668169183847,0.6519524315561881,1.6182804231615648,-0.7590998788146863,0.29245944990432227,128.5,3.165687421230046
USD,SMH,HYB_F63_L7_B65,0.6939730402945087,0.3013229960524193,1.3264326542944502,0.8807474014948485,1.464776293189154,-0.4997652589745416,0.6534328979347235,212.9,3.162057295883526
USD,SOXX,PB_RSI5_R10_H50_TS16,0.5004292223419623,0.1864254692188474,1.3133807140811469,0.7324607044709753,1.812609866563972,-0.6788484336344003,0.3187309655131959,70.0,3.1523184913722866
USD,SMH,PB_RSI7_R5_H30,0.7435322866692616,0.25941342291506997,1.4174967689456208,0.8228864091379631,1.383156660258011,-0.5479266539895208,0.4413744940651243,132.5,3.1360817429456573
USD,SOXX,PB_RSI5_R5_H50,0.5088865718226027,0.2553139927394248,1.241218712322119,0.8309996630977271,1.557962158399067,-0.5611460723841857,0.40050953905778175,75.5,3.13458778286533
USD,SOXX,HYB_F50_L5_B50,0.569188686055357,0.2777253147617518,1.3477433867020978,0.9302126159142642,1.4150124944277933,-0.42729576962533633,0.512025246677297,221.25,3.1341716924893332
USD,SOXX,PB_RSI5_R5_H30,0.5044577223326274,0.262678758556139,1.346421719302922,0.9444928178826096,1.4082419102780386,-0.5061384747297247,0.2805302529990137,90.0,3.1221262133296825
USD,SOXX,PB_RSI5_R5_H60_TS12,0.5320188678382455,0.21895161693912635,1.2686879740467427,0.7474341978842453,1.5508785514691452,-0.5307848269780344,0.45028782737362205,93.0,3.1159008834565123
USD,SMH,PB_RSI3_R5_H40_TS8,0.4513965653206429,0.14961060408344617,1.3544124886641222,0.6959380943977531,1.5031663643549198,-0.44349991971969027,0.22476080556405498,87.0,3.106368678660204
USD,SOXX,PB_RSI5_R10_H30,0.3878271590726501,0.1937723521370276,1.342734878704,0.8516983374356875,1.4452972811925957,-0.4871629031407939,0.19551223163747006,58.0,3.0978429203240316
USD,SMH,HYB_F50_L7_B65,0.6507376282488907,0.2730353767524729,1.26666989438709,0.8201648438981537,1.4852133990111915,-0.5497426434340855,0.6579624518242193,240.50000000000003,3.0934421927490563
USD,SOXX,HYB_F63_L5_B50,0.5885931264663898,0.2752256765228651,1.3538989189752728,0.9280219230230645,1.3692699471072207,-0.42985908491592717,0.507195365486468,197.75,3.0927871850996924
USD,SMH,TREND_40_250_VT25,0.6541792403772725,0.300351898737802,1.2788880481877294,0.8487893435074945,1.4366190326516706,-0.5801559744055531,0.7242360624426496,307.71371554583465,3.077880366085174
USD,SOXX,PB_RSI5_R10_H50_TS8,0.4537019654997547,0.16612113120953498,1.2669408008060248,0.7006834820379241,1.544603542419346,-0.5471650580746259,0.3012139266253728,108.0,3.0697757793396194
USD,SMH,PB_RSI3_R5_H50_TS16,0.4781395083019624,0.1662662355348583,1.2660342082385443,0.6952028991670172,1.5166136950202387,-0.5507273469540779,0.29602798515448747,62.0,3.0395817458179666
USD,SMH,TREND_63_250_VT35,0.7081368517741464,0.3447616825288229,1.233127495107998,0.8818776307116106,1.3966274184282237,-0.5329055647058859,0.7828933890487267,288.37322407207705,3.022605162478536
USD,SOXX,HYB_F40_L5_B50,0.5495257282499815,0.252523502966961,1.3149166582996412,0.8651462817594029,1.3635236488169125,-0.427295769625336,0.5161902342511047,235.25,3.0209886290398846
USD,SMH,PB_RSI5_R15_H50_TS8,0.43939754206731163,0.1762397256328978,1.2430555793299418,0.7685666904009022,1.4856380697036773,-0.3573925750557946,0.26344367272588226,87.0,3.0089551844502935
USD,SOXX,PB_RSI3_R5_H50_TS12,0.5016840263262444,0.19256063963714642,1.2787913145987808,0.7763000441328528,1.439391740530042,-0.48428733370371757,0.3056656353310163,66.5,3.0085383859806094
USD,SMH,TREND_63_250_VT45,0.7209972568196866,0.3450555276479643,1.2184157960300803,0.8689595217238878,1.389087249995193,-0.5439817105155873,0.8047057282933536,298.61203929315786,2.997270690280227
USD,SOXX,PB_RSI5_R5_H60_TS16,0.5294492662339604,0.2071140755570955,1.2510330466193147,0.7104036251368346,1.4551361440794048,-0.6420158992809472,0.4595985818499385,85.0,2.987327134761476
USD,SOXX,PB_RSI5_R5_H30_TS16,0.4730462474399778,0.23468674256575195,1.3133890799003842,0.8996210885467518,1.328095168069059,-0.5310119593283362,0.27910080639905455,99.0,2.9837328913890073
USD,SOXX,PB_RSI5_R15_H40_TS12,0.3032521895170509,0.1775933086845085,1.253515999573316,0.8542612958142162,1.4217509108461206,-0.312680933682313,0.1851578691252569,51.0,2.977628888715245
USD,SMH,PB_RSI7_R5_H30_TS16,0.6424560986197959,0.21532677689196422,1.3213287557273183,0.7470337710089309,1.3585080891590358,-0.5479266539895208,0.43281422657955526,148.5,2.974258676084569
USD,SOXX,PB_RSI5_R10_H30_TS16,0.35948539740111785,0.1673079053856521,1.308215304686954,0.8026563940457743,1.3739465449173909,-0.5129920981228145,0.1914962350972005,67.0,2.9664799008086145
USD,SOXX,PB_RSI5_R5_H50_TS16,0.4709361251360782,0.22724490945139486,1.190872745988414,0.785127260975221,1.4586954384199413,-0.625435322003741,0.3985695758149801,85.5,2.9594724543778583
USD,SMH,PB_RSI5_R5_H50,0.6461456148271927,0.30056055381516633,1.297996935651345,0.9068220209754141,1.2825923312565792,-0.5543796420442763,0.47123356950233286,79.0,2.9575750490593604
USD,SMH,TREND_20_250_VT25,0.6456303231615051,0.2875603193642764,1.2662825975367449,0.8232273076371044,1.3330797291279823,-0.5796192215401994,0.7322417312170002,350.14530952901157,2.9489493132561417
USD,SOXX,PB_RSI5_R5_H30_TS8,0.40965500194670346,0.21403209462928685,1.2218887436206916,0.8724548380168619,1.3910960076196712,-0.3975120117511912,0.26280188369779156,128.0,2.938114508059222
USD,SMH,PB_RSI7_R15_H50_TS8,0.4983993743992713,0.14873700380363708,1.2307352282977106,0.6242972350837811,1.4733859831928997,-0.5967557590684434,0.3529758403711061,129.0,2.934564022163374
USD,SOXX,PB_RSI3_R5_H50,0.5122999961739929,0.18516418844386018,1.2703953988582786,0.7176971214022806,1.3724626736190362,-0.6209569163632586,0.3056656353310163,55.5,2.914864447049815
USD,SOXX,PB_RSI5_R20_H50,0.38465338031269536,0.1840524877826648,1.2171166635772173,0.8092385447823246,1.3999237009772207,-0.45478804297823827,0.24971179113333897,45.0,2.9113762446413514
USD,SMH,TREND_63_250,0.7213432859096908,0.34544382468575785,1.2017938180671703,0.8616009391516263,1.3158100180900014,-0.5482123376418547,0.8148356831329675,302.5,2.9057259832879576
USD,SMH,PB_RSI7_R5_H50,0.6558562394709107,0.25398554725247946,1.288900145517957,0.771217741329621,1.296430157269765,-0.622535949056908,0.5309469642322077,96.5,2.9051275117463673
USD,SMH,PB_RSI10_R10_H50,0.6418525358516505,0.3004147205109753,1.2406318301220516,0.8652183902192212,1.2919642357521615,-0.5747681571216539,0.5085777359811886,96.0,2.899108023684506
USD,SOXX,PB_RSI5_R15_H40_TS16,0.2984779631507368,0.17805283928361315,1.236869350301339,0.8522122792531187,1.353318825962449,-0.36336121077384176,0.18587259242523646,49.0,2.892267665718874
USD,SOXX,PB_RSI5_R15_H40,0.2984779631507368,0.17775483474249398,1.236869350301339,0.8510459549135914,1.353318825962449,-0.3633612107738414,0.18597469575380499,48.0,2.8918270823634327
USD,SMH,PB_RSI5_R5_H30,0.5803289519973784,0.2548313541260958,1.213494825869296,0.850044720138821,1.311246727193427,-0.5061384747297248,0.3697041519556473,105.0,2.8646684101604762
USD,SOXX,PB_RSI5_R20_H50_TS16,0.3779098281311457,0.17583879470617436,1.2032564098310317,0.7867364738329823,1.3549356340170622,-0.509977944460411,0.24971179113333897,48.0,2.842795559659427
USD,SMH,PB_RSI10_R5_H60,0.7720741638798965,0.3354518619435267,1.3200972289012247,0.869514423296577,1.3847695791524384,-0.6562915363259483,0.6711109987915809,100.5,2.839971344849571
USD,SMH,PB_RSI5_R15_H20_TS12,0.28870963370746017,0.11942936359903134,1.2909347229812627,0.7115440458348348,1.309189406805707,-0.52326814404439,0.13008012873968694,63.5,2.837724823045194
USD,SOXX,PB_RSI5_R20_H30_TS16,0.2449356730867701,0.1594438826984943,1.1399128186136642,0.888513198667427,1.3941118931486975,-0.36357252071942037,0.1562626271403682,50.0,2.8358749527784655
USD,SOXX,PB_RSI5_R20_H30,0.2449356730867701,0.15915058554687667,1.1399128186136642,0.8871189443593396,1.3941118931486975,-0.3673240981843159,0.1563647304689367,49.0,2.835379740625635
USD,SMH,PB_RSI5_R15_H20,0.28870963370746017,0.11769058810255517,1.2909347229812627,0.7026229752533378,1.309189406805707,-0.5374536591287677,0.1303864387253925,63.5,2.8346251676515815
USD,SMH,PB_RSI5_R15_H20_TS16,0.28870963370746017,0.11769058810255517,1.2909347229812627,0.7026229752533378,1.309189406805707,-0.5374536591287677,0.1303864387253925,63.5,2.8346251676515815
USD,SOXX,PB_RSI5_R20_H30_TS12,0.2449356730867701,0.15443226902843876,1.1399128186136642,0.869276158127114,1.3941118931486975,-0.36897151379800375,0.15575211049752563,50.0,2.8285598858083594
USD,SMH,PB_RSI10_R5_H60_TS16,0.695091062018172,0.28655901989283694,1.2457379582797445,0.7979577106271941,1.2332155594199836,-0.6171725784609337,0.6607201465997398,127.5,2.8217224553029454
USD,SOXX,HYB_F63_L7_B35,0.47436104119596767,0.21340372176927302,1.225338318147037,0.7668863828101465,1.2973604054775691,-0.5330741249715225,0.46088912311706254,165.225,2.821122180211779
USD,SMH,PB_RSI3_R5_H60_TS12,0.47161209469931786,0.15566341392747796,1.171515426326747,0.6475201867543315,1.4043768873389155,-0.480283436710614,0.32988491715588897,67.5,2.8156040673179845
USD,SMH,TREND_40_250_VT35,0.7026925053292733,0.3189474545040216,1.2239346338326906,0.8352670870420662,1.2226567956055412,-0.637793054828101,0.7912428073804514,341.1458790372552,2.814881928450759
USD,SOXX,PB_RSI5_R20_H30_TS8,0.2435607197330547,0.15228841805976212,1.1346863617102103,0.8670146223871739,1.3820908767142064,-0.3534750969903415,0.15493528386897754,55.0,2.809675103051091
USD,SMH,PB_RSI5_R15_H20_TS8,0.28094968798013265,0.11887533079428159,1.2652105791074244,0.7122116333592814,1.2692999687427005,-0.49191928928919804,0.12836438603356637,70.5,2.772001121587086
USD,SMH,TREND_40_250_VT45,0.7103863397269508,0.31668789653191265,1.2035025573794411,0.8195968887513865,1.1822443970137022,-0.6483916801387886,0.8127185833352035,358.0642513806255,2.748990124846946
USD,SMH,TREND_40_250,0.7156208227697556,0.31722782553921824,1.190897631179367,0.8128648137234097,1.186066796191481,-0.6483916801387881,0.8247896595076122,371.5,2.7387945435713097
USD,SMH,PB_RSI10_R10_H50_TS16,0.6046864128677548,0.2656194990273526,1.198555876162695,0.8089916159397376,1.2043205666103112,-0.5747681571216539,0.5037553953665973,107.0,2.737934096271617
USD,SOXX,HYB_F50_L5_B65,0.5570125634597044,0.281420540502513,1.2211935005289185,0.8766562468684603,1.156438643035968,-0.4816620119139171,0.5889820053745455,271.125,2.737506475533258
USD,SMH,PB_RSI5_R5_H40_TS8,0.5886890129844466,0.19526323178867844,1.3125854792570506,0.7321771055297362,1.1381648107208615,-0.5178646642944857,0.3896144827772079,161.0,2.7314261822546855
USD,SMH,PB_RSI3_R5_H60,0.47751769017515744,0.16537693428544253,1.160250910112158,0.6501631299531204,1.3191604142582052,-0.6272664133357246,0.33446159651089236,50.5,2.7246405740013646
USD,SMH,PB_RSI5_R20_H30,0.23223878303585754,0.1193967312235864,1.1669267732356652,0.6954584833911985,1.3218444067392838,-0.4939146213684079,0.13922761216144136,47.0,2.7223341664345417
USD,SMH,PB_RSI5_R20_H30_TS16,0.23223878303585754,0.1193967312235864,1.1669267732356652,0.6954584833911985,1.3218444067392838,-0.4939146213684079,0.13922761216144136,47.0,2.7223341664345417
USD,SOXX,HYB_F63_L7_B50,0.49882388516045617,0.23291074105943466,1.185395837436047,0.78809340239616,1.221277587907709,-0.4969058660497401,0.5296580977715406,204.75,2.7201521464725134
USD,SMH,HYB_F40_L10_B50,0.6221710036688614,0.25867132850172525,1.1885874702918051,0.7823619347544041,1.2050947476846132,-0.5760230348337074,0.6376597073702801,228.5,2.7186083659158817
USD,SMH,TREND_20_200_VT25,0.5908238186163941,0.2508414420114624,1.188195627373894,0.7553075434850189,1.2159497848220442,-0.6117319121658402,0.7223933516690272,344.44560624942216,2.7183930190729244
USD,SMH,PB_RSI10_R5_H30_TS12,0.5430906565479012,0.2324611050712455,1.1603690599191923,0.7645654471277699,1.2499227786799236,-0.5507183750990343,0.47879425394324016,173.0,2.7176637529166814
USD,SMH,TREND_40_200_VT25,0.5766984700243177,0.2535238680630316,1.1856560016739388,0.7626971495969456,1.2145253321638363,-0.6338922738183101,0.7120182174495379,297.3318996609491,2.7176175552685273
USD,SMH,PB_RSI5_R5_H50_TS16,0.5822462224355479,0.2628159320198502,1.2227348258295365,0.8429036897164999,1.1460782483247975,-0.576823445708418,0.4674522760529708,95.0,2.7109469625933844
USD,SMH,PB_RSI7_R5_H40,0.65621568079859,0.20516308648741455,1.2240788894907422,0.6759285807712773,1.214632483015683,-0.6037939084373549,0.5030870548843227,112.5,2.710275060942952
USD,SMH,PB_RSI5_R20_H30_TS12,0.23223878303585754,0.11068706696754638,1.1669267732356652,0.6578182725376376,1.3218444067392838,-0.5651871129547621,0.13876629851537417,49.0,2.7085692815931317
USD,SMH,PB_RSI7_R10_H60,0.6789357060310763,0.20572360513617283,1.3242331407884718,0.6843303139729674,1.3589762730825836,-0.6693343965196819,0.4740224141238468,71.5,2.707153794932384
USD,SMH,TREND_20_250_VT35,0.691377463642077,0.3051373842830003,1.2099392876870847,0.8106771975068042,1.1394157965342107,-0.6067824105520192,0.8019290482471779,398.84464739217316,2.7045930757394965
USD,SMH,PB_RSI5_R20_H30_TS8,0.23156094074552203,0.10987764008111789,1.1641130147330825,0.6646154851571847,1.3139978562984642,-0.554868286660755,0.1362137153011614,51.0,2.6992035623614017
USD,SMH,PB_RSI3_R10_H60,0.36890489302512386,0.13833661057393565,1.1603869458680922,0.6597067076920706,1.3044341341235075,-0.36694706769192953,0.22696321756349058,35.5,2.698916062201585
USD,SMH,PB_RSI5_R5_H40_TS16,0.624180640545569,0.22598851372748352,1.2612060786659498,0.7669555887888532,1.1321816058572165,-0.567390365513543,0.4264454319609743,115.0,2.6981208385841216
USD,SMH,HYB_F40_L10_B65,0.626377420043784,0.26368444354846376,1.1796595460877177,0.774368657240654,1.1920024357166952,-0.6079399026259398,0.690096510099673,267.2,2.6970963678888085
USD,SMH,PB_RSI3_R10_H60_TS12,0.3667071151639043,0.13213228927793574,1.1654465402807133,0.6517337685505729,1.2989501779812496,-0.3832364687882962,0.22298390996301304,49.5,2.6933963050385734
USD,SMH,PB_RSI5_R5_H60,0.6257590226302139,0.26977571045826076,1.221965575079729,0.8091123622090204,1.1247991463591736,-0.5828862774672363,0.5190137975753175,74.0,2.683930667220288
USD,SMH,HYB_F40_L10_B35,0.6117836671551636,0.25006877199910527,1.1809752721420952,0.7776312815937512,1.1829399158306741,-0.5496550640102418,0.5852229046408873,190.39999999999998,2.6833573943707596
USD,SMH,PB_RSI7_R15_H40_TS8,0.4989808018962564,0.1359862390025257,1.3361861086419886,0.6132525659628159,1.374109552080599,-0.6617506777743936,0.29265032983862405,102.0,2.6816019217145546
USD,SMH,TREND_30_250_VT25,0.6079358222474031,0.27423331030500564,1.2182883049065432,0.7975146732079235,1.1191747117754502,-0.58011868538787,0.7275153412296675,318.4671082548783,2.6739583401364766
USD,SMH,HYB_F63_L10_B50,0.6056861499175078,0.27631679463499825,1.1499160125391512,0.8202312203348838,1.1731649236411286,-0.5162838895981069,0.6307904078076869,191.5,2.6662971385815
USD,SMH,PB_RSI5_R15_H60_TS12,0.37107669836383994,0.13769259501010223,1.0834439420830027,0.6106696668835141,1.3573406824533665,-0.481335165372481,0.28863973094452444,73.5,2.6622983387622985
USD,SMH,PB_RSI5_R15_H60,0.3727511940367998,0.1581134177910506,1.076451830116844,0.6555386936884218,1.3420288178685762,-0.5202876536255521,0.3041697162908888,47.5,2.661422030303051
USD,SMH,PB_RSI5_R5_H40_TS12,0.6171526425717607,0.22447750223491414,1.2895760316816665,0.7785369383155197,1.0630340953163289,-0.5805577123922014,0.41449942371381965,133.0,2.659483112694333
USD,SMH,TREND_30_200_VT25,0.5645827613618251,0.24189402577584485,1.1683144252867352,0.738335897268736,1.1830990064230211,-0.6160850949942163,0.7163001924039636,310.5470164719384,2.656944418914863
USD,SOXX,PB_RSI5_R20_H50_TS12,0.3576892555901715,0.17148855338505808,1.1657835284299047,0.7817680377005181,1.2096766206932819,-0.4442585734327701,0.24758519115029243,62.0,2.656646435240845
USD,SOXX,PB_RSI3_R5_H40_TS8,0.4298691655047143,0.1386756455453506,1.2462143347646815,0.6523594269101198,1.1751876310442655,-0.4688444645947224,0.2338995083495804,97.5,2.6538296453091523
USD,SMH,TREND_50_250_VT25,0.572841791908738,0.2773592602129382,1.1775595582975753,0.8058211729328366,1.1343427316136228,-0.5441809323679458,0.721119569122487,287.13090005338137,2.652037213250876
USD,SMH,PB_RSI7_R5_H50_TS16,0.5910438789046848,0.21089492292013845,1.2159673296242905,0.6923469260610042,1.1568915729629863,-0.6225359490569087,0.5271656707828456,114.5,2.651393095562597
USD,SOXX,PB_RSI5_R15_H40_TS8,0.27404002593786025,0.1611745043431867,1.170896030510685,0.8073783345951595,1.1947126614104722,-0.33279718176341067,0.1798460520770424,73.0,2.64804052774154
USD,SMH,PB_RSI5_R20_H50,0.34244263179356293,0.13213533732286709,1.1642038377111288,0.6278796340044224,1.2607872796759685,-0.48666451430167523,0.2171528704069795,43.0,2.6480286945496365
USD,SOXX,HYB_F63_L5_B65,0.5685978509724748,0.27829061953573286,1.2252546296782945,0.8736705757324819,1.0642832551373453,-0.5342542487893394,0.5827031598264678,240.57500000000002,2.647100838516627
USD,SMH,HYB_F63_L10_B35,0.5999803760459063,0.2621329076661689,1.152938593587441,0.8043160094576836,1.1600363490842989,-0.5330741249715228,0.5804143949470721,164.5,2.6451203988692455
USD,SMH,PB_RSI7_R15_H50_TS12,0.51440293947495,0.138712838655902,1.2175123560496615,0.5785397340230466,1.2123739350520397,-0.6194439736559858,0.3718894418347303,103.0,2.6438776439354137
USD,SOXX,PB_RSI7_R10_H40_TS12,0.4170761858997185,0.148741802967018,1.1996825836056286,0.6239973079229609,1.212754610797953,-0.5344894355895985,0.29656721287201615,92.0,2.6428074228678313
USD,SMH,PB_RSI3_R5_H30_TS12,0.38574428584351017,0.12511393051619146,1.2372423737372666,0.6370380324345026,1.1801626920712116,-0.46073404201172874,0.1992784928729174,69.0,2.6392215391751996
USD,SOXX,PB_RSI10_R15_H50_TS12,0.40979745993810013,0.21577967503244122,1.0764880774775023,0.7685288329218123,1.2613067889437204,-0.5801884109262412,0.4202568534573861,103.5,2.637816912167896
USD,SOXX,HYB_F50_L7_B35,0.4600049060698924,0.21498355965201355,1.1918086928540186,0.7687886149250225,1.14378823286001,-0.5330741249715225,0.46427003995064275,181.675,2.635285859271291
USD,SMH,HYB_F63_L10_B65,0.6055225713218327,0.2871800157462123,1.1332717869135078,0.822419166214058,1.1523154519947538,-0.5254833390228544,0.6811664206683017,218.5,2.6347820383348823
USD,SOXX,PB_RSI7_R5_H60_TS16,0.6183086418325996,0.24864828454846255,1.2246641643651728,0.7582161949278786,1.093571317888644,-0.6363438235174601,0.5701580289742674,107.5,2.632113673260018
USD,SMH,PB_RSI10_R5_H30_TS16,0.5465265725344339,0.24184393814722815,1.1387189010102086,0.7707547920016632,1.1770483148223914,-0.5767521822057402,0.48855021616676947,160.0,2.62937788290663
USD,SOXX,HYB_F40_L5_B65,0.5319179946148334,0.24862111982198076,1.19101932690462,0.8015527914635073,1.1131153560911098,-0.4778642138967094,0.5943964892204954,289.625,2.628833440772597
USD,SOXX,PB_RSI7_R5_H60,0.6880408356666324,0.2849039624731686,1.2984139786119098,0.8154473023730062,1.2313263995531896,-0.6748123941936357,0.5787215038061018,85.5,2.6260541849949353
